VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE7.x, ATTRIBUTE7.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE14.x, ATTRIBUTE14.y, ATTRIBUTE14.z, ATTRIBUTE14.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w, ATTRIBUTE15.x, ATTRIBUTE15.y, ATTRIBUTE15.z, ATTRIBUTE15.w
5517, 37934,  0.00, -17.06637,  157.25836,  0.00,  0.76378, -0.64567,  1.00,  0.00,  0.72441, -0.68504,  1.00,  0.6463,  0.86426, -4.95940E-16,  1.00,  0.6463,  0.86426,  0.49804,  1.00,  1.00,  0.49804, 3, 64, 0, 1, 0, 0, 0, 0,  0.57647,  0.15686,  0.13725,  0.12941,  0.00,  0.00,  0.00,  0.00
5518, 37933,  5.5396, -16.51833,  157.1288, -0.12598,  0.70079, -0.70079,  1.00, -0.15748,  0.67717, -0.71654,  1.00,  0.66072,  0.86449, -4.95940E-16,  1.00,  0.66072,  0.86449,  0.49804,  1.00,  1.00,  0.49804, 3, 64, 0, 1, 0, 0, 0, 0,  0.61569,  0.16863,  0.13725,  0.07843,  0.00,  0.00,  0.00,  0.00
5519, 37935,  0.00, -14.88973,  159.5775,  0.00,  0.69291, -0.71654,  1.00,  0.00787,  0.66142, -0.74803, -1.00,  0.6463,  0.85673, -4.95940E-16,  1.00,  0.6463,  0.85673,  0.49804,  1.00,  1.00,  0.49804, 3, 0, 1, 0, 0, 0, 0, 0,  0.43529,  0.28627,  0.27843,  0.00,  0.00,  0.00,  0.00,  0.00
5520, 37933,  5.5396, -16.51833,  157.1288, -0.12598,  0.70079, -0.70079,  1.00, -0.15748,  0.67717, -0.71654,  1.00,  0.66072,  0.86449, -4.95940E-16,  1.00,  0.66072,  0.86449,  0.49804,  1.00,  1.00,  0.49804, 3, 64, 0, 1, 0, 0, 0, 0,  0.61569,  0.16863,  0.13725,  0.07843,  0.00,  0.00,  0.00,  0.00
5521, 37830,  8.40364, -12.95553,  159.40552, -0.25197,  0.53543, -0.80315,  1.00, -0.23622,  0.48819, -0.84252, -1.00,  0.66832,  0.85601, -4.95940E-16,  1.00,  0.66832,  0.85601,  0.49804,  1.00,  1.00,  0.49804, 3, 0, 2, 1, 0, 0, 0, 0,  0.58824,  0.20784,  0.11765,  0.08627,  0.00,  0.00,  0.00,  0.00
5522, 37936,  5.50578, -14.18434,  159.37573, -0.16535,  0.65354, -0.74016,  1.00, -0.16535,  0.61417, -0.77165,  1.00,  0.66073,  0.85673, -4.95940E-16,  1.00,  0.66073,  0.85673,  0.49804,  1.00,  1.00,  0.49804, 3, 0, 1, 2, 0, 0, 0, 0,  0.40784,  0.28627,  0.17647,  0.12941,  0.00,  0.00,  0.00,  0.00
5523, 37936,  5.50578, -14.18434,  159.37573, -0.16535,  0.65354, -0.74016,  1.00, -0.16535,  0.61417, -0.77165,  1.00,  0.66073,  0.85673, -4.95940E-16,  1.00,  0.66073,  0.85673,  0.49804,  1.00,  1.00,  0.49804, 3, 0, 1, 2, 0, 0, 0, 0,  0.40784,  0.28627,  0.17647,  0.12941,  0.00,  0.00,  0.00,  0.00
5524, 37935,  0.00, -14.88973,  159.5775,  0.00,  0.69291, -0.71654,  1.00,  0.00787,  0.66142, -0.74803, -1.00,  0.6463,  0.85673, -4.95940E-16,  1.00,  0.6463,  0.85673,  0.49804,  1.00,  1.00,  0.49804, 3, 0, 1, 0, 0, 0, 0, 0,  0.43529,  0.28627,  0.27843,  0.00,  0.00,  0.00,  0.00,  0.00
5525, 37933,  5.5396, -16.51833,  157.1288, -0.12598,  0.70079, -0.70079,  1.00, -0.15748,  0.67717, -0.71654,  1.00,  0.66072,  0.86449, -4.95940E-16,  1.00,  0.66072,  0.86449,  0.49804,  1.00,  1.00,  0.49804, 3, 64, 0, 1, 0, 0, 0, 0,  0.61569,  0.16863,  0.13725,  0.07843,  0.00,  0.00,  0.00,  0.00
5526, 37937,  23.53144,  7.34217,  119.93129, -0.07874, -0.03937,  1.00,  1.00,  0.85827,  0.49606, -0.09449,  1.00,  0.90061,  0.72076, -4.95940E-16,  1.00,  0.90061,  0.72076,  0.49804,  1.00,  1.00,  0.00, 16, 11, 30, 0, 0, 0, 0, 0,  0.6902,  0.28235,  0.02745,  0.00,  0.00,  0.00,  0.00,  0.00
5527, 37938,  25.18552,  5.0356,  119.93029,  0.98425, -0.05512,  0.17323,  1.00,  0.88976,  0.41732, -0.17323,  1.00,  0.88549,  0.72076, -4.95940E-16,  1.00,  0.88549,  0.72076,  0.49804,  1.00,  1.00,  0.00, 16, 30, 0, 0, 0, 0, 0, 0,  0.96078,  0.03922,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
5528, 37939,  23.39844,  8.05536,  122.94638,  0.85039,  0.51969, -0.0315,  1.00,  0.85827,  0.51181, -0.06299, -1.00,  0.90294,  0.70326, -4.95940E-16,  1.00,  0.90294,  0.70326,  0.49804,  1.00,  1.00,  0.00, 16, 11, 30, 28, 0, 0, 0, 0,  0.53333,  0.3098,  0.09804,  0.05882,  0.00,  0.00,  0.00,  0.00
5529, 37940,  22.53655,  9.02334,  119.88719, -0.24409, -0.34646,  0.90551,  1.00,  0.84252,  0.53543, -0.04724,  1.00,  0.91101,  0.72099, -4.95940E-16,  1.00,  0.91101,  0.72099,  0.49804,  1.00,  1.00,  0.00, 11, 16, 28, 30, 0, 0, 0, 0,  0.48235,  0.47843,  0.01961,  0.01961,  0.00,  0.00,  0.00,  0.00
5530, 37937,  23.53144,  7.34217,  119.93129, -0.07874, -0.03937,  1.00,  1.00,  0.85827,  0.49606, -0.09449,  1.00,  0.90061,  0.72076, -4.95940E-16,  1.00,  0.90061,  0.72076,  0.49804,  1.00,  1.00,  0.00, 16, 11, 30, 0, 0, 0, 0, 0,  0.6902,  0.28235,  0.02745,  0.00,  0.00,  0.00,  0.00,  0.00
5531, 37939,  23.39844,  8.05536,  122.94638,  0.85039,  0.51969, -0.0315,  1.00,  0.85827,  0.51181, -0.06299, -1.00,  0.90294,  0.70326, -4.95940E-16,  1.00,  0.90294,  0.70326,  0.49804,  1.00,  1.00,  0.00, 16, 11, 30, 28, 0, 0, 0, 0,  0.53333,  0.3098,  0.09804,  0.05882,  0.00,  0.00,  0.00,  0.00
5532, 37940,  22.53655,  9.02334,  119.88719, -0.24409, -0.34646,  0.90551,  1.00,  0.84252,  0.53543, -0.04724,  1.00,  0.91101,  0.72099, -4.95940E-16,  1.00,  0.91101,  0.72099,  0.49804,  1.00,  1.00,  0.00, 11, 16, 28, 30, 0, 0, 0, 0,  0.48235,  0.47843,  0.01961,  0.01961,  0.00,  0.00,  0.00,  0.00
5533, 37939,  23.39844,  8.05536,  122.94638,  0.85039,  0.51969, -0.0315,  1.00,  0.85827,  0.51181, -0.06299, -1.00,  0.90294,  0.70326, -4.95940E-16,  1.00,  0.90294,  0.70326,  0.49804,  1.00,  1.00,  0.00, 16, 11, 30, 28, 0, 0, 0, 0,  0.53333,  0.3098,  0.09804,  0.05882,  0.00,  0.00,  0.00,  0.00
5534, 37941,  22.73144,  9.17541,  122.92734,  0.84252,  0.54331, -0.0315,  1.00,  0.82677,  0.55906, -0.00787,  1.00,  0.90988,  0.70335, -4.95940E-16,  1.00,  0.90988,  0.70335,  0.49804,  1.00,  1.00,  0.00, 11, 16, 28, 30, 0, 0, 0, 0,  0.42353,  0.41961,  0.07843,  0.07843,  0.00,  0.00,  0.00,  0.00
5535, 37941,  22.73144,  9.17541,  122.92734,  0.84252,  0.54331, -0.0315,  1.00,  0.82677,  0.55906, -0.00787,  1.00,  0.90988,  0.70335, -4.95940E-16,  1.00,  0.90988,  0.70335,  0.49804,  1.00,  1.00,  0.00, 11, 16, 28, 30, 0, 0, 0, 0,  0.42353,  0.41961,  0.07843,  0.07843,  0.00,  0.00,  0.00,  0.00
5536, 37942,  22.24792,  9.88769,  122.91819,  0.84252, -0.49606,  0.22835,  1.00,  0.8189,  0.56693, -0.01575,  1.00,  0.91447,  0.7034, -4.95940E-16,  1.00,  0.91447,  0.7034,  0.49804,  1.00,  1.00,  0.00, 11, 16, 28, 30, 0, 0, 0, 0,  0.51373,  0.32941,  0.09804,  0.05882,  0.00,  0.00,  0.00,  0.00
5537, 37940,  22.53655,  9.02334,  119.88719, -0.24409, -0.34646,  0.90551,  1.00,  0.84252,  0.53543, -0.04724,  1.00,  0.91101,  0.72099, -4.95940E-16,  1.00,  0.91101,  0.72099,  0.49804,  1.00,  1.00,  0.00, 11, 16, 28, 30, 0, 0, 0, 0,  0.48235,  0.47843,  0.01961,  0.01961,  0.00,  0.00,  0.00,  0.00
5538, 37941,  22.73144,  9.17541,  122.92734,  0.84252,  0.54331, -0.0315,  1.00,  0.82677,  0.55906, -0.00787,  1.00,  0.90988,  0.70335, -4.95940E-16,  1.00,  0.90988,  0.70335,  0.49804,  1.00,  1.00,  0.00, 11, 16, 28, 30, 0, 0, 0, 0,  0.42353,  0.41961,  0.07843,  0.07843,  0.00,  0.00,  0.00,  0.00
5539, 37939,  23.39844,  8.05536,  122.94638,  0.85039,  0.51969, -0.0315,  1.00,  0.85827,  0.51181, -0.06299, -1.00,  0.90294,  0.70326, -4.95940E-16,  1.00,  0.90294,  0.70326,  0.49804,  1.00,  1.00,  0.00, 16, 11, 30, 28, 0, 0, 0, 0,  0.53333,  0.3098,  0.09804,  0.05882,  0.00,  0.00,  0.00,  0.00
5540, 37943,  23.05665,  8.65076,  126.01955,  0.85827,  0.51181,  0.00,  1.00,  0.84252,  0.54331,  0.00,  1.00,  0.90541,  0.68774, -4.95940E-16,  1.00,  0.90541,  0.68774,  0.49804,  1.00,  1.00,  0.00, 16, 11, 30, 28, 0, 0, 0, 0,  0.38824,  0.29804,  0.17647,  0.13725,  0.00,  0.00,  0.00,  0.00
5541, 37941,  22.73144,  9.17541,  122.92734,  0.84252,  0.54331, -0.0315,  1.00,  0.82677,  0.55906, -0.00787,  1.00,  0.90988,  0.70335, -4.95940E-16,  1.00,  0.90988,  0.70335,  0.49804,  1.00,  1.00,  0.00, 11, 16, 28, 30, 0, 0, 0, 0,  0.42353,  0.41961,  0.07843,  0.07843,  0.00,  0.00,  0.00,  0.00
5542, 37944,  21.7084,  10.37585,  126.00948,  0.85827, -0.49606,  0.12598,  1.00,  0.81102,  0.58268,  0.00787,  1.00,  0.91705,  0.6878, -4.95940E-16,  1.00,  0.91705,  0.6878,  0.49804,  1.00,  1.00,  0.00, 11, 28, 16, 30, 0, 0, 0, 0,  0.47451,  0.21961,  0.20784,  0.09804,  0.00,  0.00,  0.00,  0.00
5543, 37942,  22.24792,  9.88769,  122.91819,  0.84252, -0.49606,  0.22835,  1.00,  0.8189,  0.56693, -0.01575,  1.00,  0.91447,  0.7034, -4.95940E-16,  1.00,  0.91447,  0.7034,  0.49804,  1.00,  1.00,  0.00, 11, 16, 28, 30, 0, 0, 0, 0,  0.51373,  0.32941,  0.09804,  0.05882,  0.00,  0.00,  0.00,  0.00
5544, 37945,  22.73144,  9.18357,  126.01938,  0.76378,  0.64567,  0.02362,  1.00,  0.8189,  0.5748,  0.01575, -1.00,  0.91114,  0.68829, -4.95940E-16,  1.00,  0.91114,  0.68829,  0.49804,  1.00,  1.00,  0.00, 11, 16, 28, 30, 0, 0, 0, 0,  0.34902,  0.33725,  0.15686,  0.15686,  0.00,  0.00,  0.00,  0.00
5545, 37941,  22.73144,  9.17541,  122.92734,  0.84252,  0.54331, -0.0315,  1.00,  0.82677,  0.55906, -0.00787,  1.00,  0.90988,  0.70335, -4.95940E-16,  1.00,  0.90988,  0.70335,  0.49804,  1.00,  1.00,  0.00, 11, 16, 28, 30, 0, 0, 0, 0,  0.42353,  0.41961,  0.07843,  0.07843,  0.00,  0.00,  0.00,  0.00
5546, 37943,  23.05665,  8.65076,  126.01955,  0.85827,  0.51181,  0.00,  1.00,  0.84252,  0.54331,  0.00,  1.00,  0.90541,  0.68774, -4.95940E-16,  1.00,  0.90541,  0.68774,  0.49804,  1.00,  1.00,  0.00, 16, 11, 30, 28, 0, 0, 0, 0,  0.38824,  0.29804,  0.17647,  0.13725,  0.00,  0.00,  0.00,  0.00
5547, 37945,  22.73144,  9.18357,  126.01938,  0.76378,  0.64567,  0.02362,  1.00,  0.8189,  0.5748,  0.01575, -1.00,  0.91114,  0.68829, -4.95940E-16,  1.00,  0.91114,  0.68829,  0.49804,  1.00,  1.00,  0.00, 11, 16, 28, 30, 0, 0, 0, 0,  0.34902,  0.33725,  0.15686,  0.15686,  0.00,  0.00,  0.00,  0.00
5548, 37944,  21.7084,  10.37585,  126.00948,  0.85827, -0.49606,  0.12598,  1.00,  0.81102,  0.58268,  0.00787,  1.00,  0.91705,  0.6878, -4.95940E-16,  1.00,  0.91705,  0.6878,  0.49804,  1.00,  1.00,  0.00, 11, 28, 16, 30, 0, 0, 0, 0,  0.47451,  0.21961,  0.20784,  0.09804,  0.00,  0.00,  0.00,  0.00
5549, 37941,  22.73144,  9.17541,  122.92734,  0.84252,  0.54331, -0.0315,  1.00,  0.82677,  0.55906, -0.00787,  1.00,  0.90988,  0.70335, -4.95940E-16,  1.00,  0.90988,  0.70335,  0.49804,  1.00,  1.00,  0.00, 11, 16, 28, 30, 0, 0, 0, 0,  0.42353,  0.41961,  0.07843,  0.07843,  0.00,  0.00,  0.00,  0.00
5550, 37945,  22.73144,  9.18357,  126.01938,  0.76378,  0.64567,  0.02362,  1.00,  0.8189,  0.5748,  0.01575, -1.00,  0.91114,  0.68829, -4.95940E-16,  1.00,  0.91114,  0.68829,  0.49804,  1.00,  1.00,  0.00, 11, 16, 28, 30, 0, 0, 0, 0,  0.34902,  0.33725,  0.15686,  0.15686,  0.00,  0.00,  0.00,  0.00
5551, 37943,  23.05665,  8.65076,  126.01955,  0.85827,  0.51181,  0.00,  1.00,  0.84252,  0.54331,  0.00,  1.00,  0.90541,  0.68774, -4.95940E-16,  1.00,  0.90541,  0.68774,  0.49804,  1.00,  1.00,  0.00, 16, 11, 30, 28, 0, 0, 0, 0,  0.38824,  0.29804,  0.17647,  0.13725,  0.00,  0.00,  0.00,  0.00
5552, 37946,  22.73144,  9.19578,  128.9568,  0.00, -0.23622, -0.9685,  1.00,  0.83465,  0.55118,  0.0315,  1.00,  0.90769,  0.67117, -4.95940E-16,  1.00,  0.90769,  0.67117,  0.49804,  1.00,  1.00,  0.00, 11, 16, 28, 30, 0, 0, 0, 0,  0.26275,  0.25882,  0.23922,  0.23922,  0.00,  0.00,  0.00,  0.00
5553, 37945,  22.73144,  9.18357,  126.01938,  0.76378,  0.64567,  0.02362,  1.00,  0.8189,  0.5748,  0.01575, -1.00,  0.91114,  0.68829, -4.95940E-16,  1.00,  0.91114,  0.68829,  0.49804,  1.00,  1.00,  0.00, 11, 16, 28, 30, 0, 0, 0, 0,  0.34902,  0.33725,  0.15686,  0.15686,  0.00,  0.00,  0.00,  0.00
5554, 37947,  21.08895,  10.50689,  128.90138,  0.48819, -0.35433, -0.80315,  1.00,  0.80315,  0.59843,  0.0315,  1.00,  0.91837,  0.6715, -4.95940E-16,  1.00,  0.91837,  0.6715,  0.49804,  1.00,  1.00,  0.00, 11, 28, 16, 30, 0, 0, 0, 0,  0.39608,  0.35686,  0.12941,  0.11765,  0.00,  0.00,  0.00,  0.00
5555, 37944,  21.7084,  10.37585,  126.00948,  0.85827, -0.49606,  0.12598,  1.00,  0.81102,  0.58268,  0.00787,  1.00,  0.91705,  0.6878, -4.95940E-16,  1.00,  0.91705,  0.6878,  0.49804,  1.00,  1.00,  0.00, 11, 28, 16, 30, 0, 0, 0, 0,  0.47451,  0.21961,  0.20784,  0.09804,  0.00,  0.00,  0.00,  0.00
5556, 37946,  22.73144,  9.19578,  128.9568,  0.00, -0.23622, -0.9685,  1.00,  0.83465,  0.55118,  0.0315,  1.00,  0.90769,  0.67117, -4.95940E-16,  1.00,  0.90769,  0.67117,  0.49804,  1.00,  1.00,  0.00, 11, 16, 28, 30, 0, 0, 0, 0,  0.26275,  0.25882,  0.23922,  0.23922,  0.00,  0.00,  0.00,  0.00
5557, 37947,  21.08895,  10.50689,  128.90138,  0.48819, -0.35433, -0.80315,  1.00,  0.80315,  0.59843,  0.0315,  1.00,  0.91837,  0.6715, -4.95940E-16,  1.00,  0.91837,  0.6715,  0.49804,  1.00,  1.00,  0.00, 11, 28, 16, 30, 0, 0, 0, 0,  0.39608,  0.35686,  0.12941,  0.11765,  0.00,  0.00,  0.00,  0.00
5558, 37945,  22.73144,  9.18357,  126.01938,  0.76378,  0.64567,  0.02362,  1.00,  0.8189,  0.5748,  0.01575, -1.00,  0.91114,  0.68829, -4.95940E-16,  1.00,  0.91114,  0.68829,  0.49804,  1.00,  1.00,  0.00, 11, 16, 28, 30, 0, 0, 0, 0,  0.34902,  0.33725,  0.15686,  0.15686,  0.00,  0.00,  0.00,  0.00
5559, 37948,  12.0927,  11.34576,  150.09232,  0.30709,  0.80315,  0.51181,  1.00,  0.27559,  0.72441,  0.62992, -1.00,  0.96704,  0.53619,  0.98422,  1.98789,  0.96704,  0.53619,  1.00,  1.00,  1.00,  0.24706, 4, 7, 5, 6, 0, 0, 0, 0,  0.57647,  0.20,  0.17647,  0.04706,  0.00,  0.00,  0.00,  0.00
5560, 37949,  13.67534,  9.80224,  151.3203,  0.11024,  0.74803,  0.65354,  1.00,  0.25197,  0.70079,  0.66929, -1.00,  0.95704,  0.529,  0.98422,  1.98789,  0.95704,  0.529,  1.00,  1.00,  1.00,  0.24706, 4, 5, 32, 6, 0, 0, 0, 0,  0.66667,  0.16863,  0.11765,  0.04706,  0.00,  0.00,  0.00,  0.00
5561, 37950,  12.13317,  10.91033,  150.95367,  0.20472,  0.74016,  0.64567,  1.00,  0.19685,  0.69291,  0.69291, -1.00,  0.96704,  0.529,  0.98422,  1.98789,  0.96704,  0.529,  1.00,  1.00,  1.00,  0.60, 4, 5, 6, 2, 0, 0, 0, 0,  0.72549,  0.20784,  0.04706,  0.01961,  0.00,  0.00,  0.00,  0.00
5562, 37951,  13.18355,  9.34514,  152.20328,  0.23622,  0.67717,  0.69291,  1.00,  0.14961,  0.66142,  0.74016,  1.00,  0.96043,  0.52368,  0.98422,  1.98789,  0.96043,  0.52368,  1.00,  1.00,  1.00,  0.60, 4, 5, 2, 32, 0, 0, 0, 0,  0.70588,  0.18824,  0.06667,  0.03922,  0.00,  0.00,  0.00,  0.00
5563, 37950,  12.13317,  10.91033,  150.95367,  0.20472,  0.74016,  0.64567,  1.00,  0.19685,  0.69291,  0.69291, -1.00,  0.96704,  0.529,  0.98422,  1.98789,  0.96704,  0.529,  1.00,  1.00,  1.00,  0.60, 4, 5, 6, 2, 0, 0, 0, 0,  0.72549,  0.20784,  0.04706,  0.01961,  0.00,  0.00,  0.00,  0.00
5564, 37949,  13.67534,  9.80224,  151.3203,  0.11024,  0.74803,  0.65354,  1.00,  0.25197,  0.70079,  0.66929, -1.00,  0.95704,  0.529,  0.98422,  1.98789,  0.95704,  0.529,  1.00,  1.00,  1.00,  0.24706, 4, 5, 32, 6, 0, 0, 0, 0,  0.66667,  0.16863,  0.11765,  0.04706,  0.00,  0.00,  0.00,  0.00
5565, 37952,  12.05789,  10.06977,  151.49217,  0.14961,  0.69291,  0.70866,  1.00,  0.07087,  0.66142,  0.74803,  1.00,  0.96704,  0.52514,  0.98422,  1.98789,  0.96704,  0.52514,  0.49804,  1.00,  1.00,  0.00, 4, 5, 6, 2, 0, 0, 0, 0,  0.73333,  0.20784,  0.03922,  0.01961,  0.00,  0.00,  0.00,  0.00
5566, 37950,  12.13317,  10.91033,  150.95367,  0.20472,  0.74016,  0.64567,  1.00,  0.19685,  0.69291,  0.69291, -1.00,  0.96704,  0.529,  0.98422,  1.98789,  0.96704,  0.529,  1.00,  1.00,  1.00,  0.60, 4, 5, 6, 2, 0, 0, 0, 0,  0.72549,  0.20784,  0.04706,  0.01961,  0.00,  0.00,  0.00,  0.00
5567, 37953,  12.6785,  8.8642,  152.4297,  0.13386,  0.64567,  0.75591,  1.00, -0.00787,  0.61417,  0.7874,  1.00,  0.96267,  0.52261,  0.98417,  1.98789,  0.96267,  0.52261,  0.49804,  1.00,  1.00,  0.00, 4, 5, 2, 6, 0, 0, 0, 0,  0.69412,  0.20,  0.07843,  0.02745,  0.00,  0.00,  0.00,  0.00
5568, 37953,  12.6785,  8.8642,  152.4297,  0.13386,  0.64567,  0.75591,  1.00, -0.00787,  0.61417,  0.7874,  1.00,  0.96267,  0.52261,  0.98417,  1.98789,  0.96267,  0.52261,  0.49804,  1.00,  1.00,  0.00, 4, 5, 2, 6, 0, 0, 0, 0,  0.69412,  0.20,  0.07843,  0.02745,  0.00,  0.00,  0.00,  0.00
5569, 37950,  12.13317,  10.91033,  150.95367,  0.20472,  0.74016,  0.64567,  1.00,  0.19685,  0.69291,  0.69291, -1.00,  0.96704,  0.529,  0.98422,  1.98789,  0.96704,  0.529,  1.00,  1.00,  1.00,  0.60, 4, 5, 6, 2, 0, 0, 0, 0,  0.72549,  0.20784,  0.04706,  0.01961,  0.00,  0.00,  0.00,  0.00
5570, 37951,  13.18355,  9.34514,  152.20328,  0.23622,  0.67717,  0.69291,  1.00,  0.14961,  0.66142,  0.74016,  1.00,  0.96043,  0.52368,  0.98422,  1.98789,  0.96043,  0.52368,  1.00,  1.00,  1.00,  0.60, 4, 5, 2, 32, 0, 0, 0, 0,  0.70588,  0.18824,  0.06667,  0.03922,  0.00,  0.00,  0.00,  0.00
5571, 37953,  12.6785,  8.8642,  152.4297,  0.13386,  0.64567,  0.75591,  1.00, -0.00787,  0.61417,  0.7874,  1.00,  0.96267,  0.52261,  0.98417,  1.98789,  0.96267,  0.52261,  0.49804,  1.00,  1.00,  0.00, 4, 5, 2, 6, 0, 0, 0, 0,  0.69412,  0.20,  0.07843,  0.02745,  0.00,  0.00,  0.00,  0.00
5572, 37951,  13.18355,  9.34514,  152.20328,  0.23622,  0.67717,  0.69291,  1.00,  0.14961,  0.66142,  0.74016,  1.00,  0.96043,  0.52368,  0.98422,  1.98789,  0.96043,  0.52368,  1.00,  1.00,  1.00,  0.60, 4, 5, 2, 32, 0, 0, 0, 0,  0.70588,  0.18824,  0.06667,  0.03922,  0.00,  0.00,  0.00,  0.00
5573, 37954,  13.38561,  7.08585,  153.81218,  0.02362,  0.59843,  0.80315,  1.00, -0.02362,  0.58268,  0.81102,  1.00,  0.95773,  0.51115,  0.98412,  1.98789,  0.95773,  0.51115,  0.49804,  1.00,  1.00,  0.00, 4, 5, 2, 0, 0, 0, 0, 0,  0.66275,  0.18824,  0.14902,  0.00,  0.00,  0.00,  0.00,  0.00
5574, 37954,  13.38561,  7.08585,  153.81218,  0.02362,  0.59843,  0.80315,  1.00, -0.02362,  0.58268,  0.81102,  1.00,  0.95773,  0.51115,  0.98412,  1.98789,  0.95773,  0.51115,  0.49804,  1.00,  1.00,  0.00, 4, 5, 2, 0, 0, 0, 0, 0,  0.66275,  0.18824,  0.14902,  0.00,  0.00,  0.00,  0.00,  0.00
5575, 37951,  13.18355,  9.34514,  152.20328,  0.23622,  0.67717,  0.69291,  1.00,  0.14961,  0.66142,  0.74016,  1.00,  0.96043,  0.52368,  0.98422,  1.98789,  0.96043,  0.52368,  1.00,  1.00,  1.00,  0.60, 4, 5, 2, 32, 0, 0, 0, 0,  0.70588,  0.18824,  0.06667,  0.03922,  0.00,  0.00,  0.00,  0.00
5576, 37955,  13.96772,  7.20169,  153.90041,  0.11811,  0.61417,  0.77953,  1.00,  0.07874,  0.6063,  0.79528,  1.00,  0.95491,  0.50933,  0.98412,  1.98789,  0.95491,  0.50933,  1.00,  1.00,  1.00,  0.60, 4, 5, 2, 32, 0, 0, 0, 0,  0.63529,  0.17647,  0.14902,  0.03922,  0.00,  0.00,  0.00,  0.00
5577, 37954,  13.38561,  7.08585,  153.81218,  0.02362,  0.59843,  0.80315,  1.00, -0.02362,  0.58268,  0.81102,  1.00,  0.95773,  0.51115,  0.98412,  1.98789,  0.95773,  0.51115,  0.49804,  1.00,  1.00,  0.00, 4, 5, 2, 0, 0, 0, 0, 0,  0.66275,  0.18824,  0.14902,  0.00,  0.00,  0.00,  0.00,  0.00
5578, 37955,  13.96772,  7.20169,  153.90041,  0.11811,  0.61417,  0.77953,  1.00,  0.07874,  0.6063,  0.79528,  1.00,  0.95491,  0.50933,  0.98412,  1.98789,  0.95491,  0.50933,  1.00,  1.00,  1.00,  0.60, 4, 5, 2, 32, 0, 0, 0, 0,  0.63529,  0.17647,  0.14902,  0.03922,  0.00,  0.00,  0.00,  0.00
5579, 37956,  13.73831,  5.31816,  155.02745,  0.14961,  0.5748,  0.80315,  1.00, -0.06299,  0.54331,  0.83465,  1.00,  0.95645,  0.49836,  0.98407,  1.98789,  0.95645,  0.49836,  0.49804,  1.00,  1.00,  0.00, 4, 2, 5, 0, 0, 0, 0, 0,  0.60,  0.23137,  0.16863,  0.00,  0.00,  0.00,  0.00,  0.00
5580, 37956,  13.73831,  5.31816,  155.02745,  0.14961,  0.5748,  0.80315,  1.00, -0.06299,  0.54331,  0.83465,  1.00,  0.95645,  0.49836,  0.98407,  1.98789,  0.95645,  0.49836,  0.49804,  1.00,  1.00,  0.00, 4, 2, 5, 0, 0, 0, 0, 0,  0.60,  0.23137,  0.16863,  0.00,  0.00,  0.00,  0.00,  0.00
5581, 37955,  13.96772,  7.20169,  153.90041,  0.11811,  0.61417,  0.77953,  1.00,  0.07874,  0.6063,  0.79528,  1.00,  0.95491,  0.50933,  0.98412,  1.98789,  0.95491,  0.50933,  1.00,  1.00,  1.00,  0.60, 4, 5, 2, 32, 0, 0, 0, 0,  0.63529,  0.17647,  0.14902,  0.03922,  0.00,  0.00,  0.00,  0.00
5582, 37957,  14.64365,  3.66737,  156.26064,  0.10236,  0.54331,  0.83465,  1.00,  0.06299,  0.55118,  0.83465,  1.00,  0.9525,  0.48401,  0.98403,  1.98789,  0.9525,  0.48401,  1.00,  1.00,  1.00,  0.60, 4, 2, 5, 32, 0, 0, 0, 0,  0.46667,  0.36863,  0.09804,  0.06667,  0.00,  0.00,  0.00,  0.00
5583, 37958,  13.94226,  3.48838,  156.19902,  0.32283,  0.52756,  0.7874,  1.00, -0.02362,  0.52756,  0.85039,  1.00,  0.9559,  0.48609,  0.98403,  1.98789,  0.9559,  0.48609,  0.49804,  1.00,  1.00,  0.00, 4, 2, 5, 0, 0, 0, 0, 0,  0.48235,  0.36863,  0.1098,  0.03922,  0.00,  0.00,  0.00,  0.00
5584, 37956,  13.73831,  5.31816,  155.02745,  0.14961,  0.5748,  0.80315,  1.00, -0.06299,  0.54331,  0.83465,  1.00,  0.95645,  0.49836,  0.98407,  1.98789,  0.95645,  0.49836,  0.49804,  1.00,  1.00,  0.00, 4, 2, 5, 0, 0, 0, 0, 0,  0.60,  0.23137,  0.16863,  0.00,  0.00,  0.00,  0.00,  0.00
