VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w
481, 42398, -10.34829,  10.26176,  73.79775, -0.33858,  0.93701, -0.03937,  1.00, -0.26772,  0.96063, -0.03937, -1.00,  0.04375,  0.32466,  0.18752,  0.32466,  1.00,  1.00,  1.00,  0.69804, 9, 10, 11, 0,  0.60,  0.35686,  0.04314,  0.00
482, 42404, -9.41939,  10.33521,  77.10917, -0.07087,  1.00,  0.00,  1.00, -0.02362,  1.00, -0.01575, -1.00,  0.01283,  0.21769,  0.21845,  0.21769,  1.00,  1.00,  0.99608,  0.00, 9, 11, 10, 0,  0.67843,  0.20784,  0.11373,  0.00
483, 42404, -9.41939,  10.33521,  77.10917, -0.07087,  1.00,  0.00,  1.00, -0.02362,  1.00, -0.01575, -1.00,  0.01283,  0.21769,  0.21845,  0.21769,  1.00,  1.00,  0.99608,  0.00, 9, 11, 10, 0,  0.67843,  0.20784,  0.11373,  0.00
484, 42398, -10.34829,  10.26176,  73.79775, -0.33858,  0.93701, -0.03937,  1.00, -0.26772,  0.96063, -0.03937, -1.00,  0.04375,  0.32466,  0.18752,  0.32466,  1.00,  1.00,  1.00,  0.69804, 9, 10, 11, 0,  0.60,  0.35686,  0.04314,  0.00
485, 42403, -9.06106,  10.19366,  73.82828,  0.05512,  1.00, -0.03937,  1.00,  0.05512,  1.00, -0.03937,  1.00,  0.00251,  0.32317,  0.22877,  0.32317,  1.00,  1.00,  1.00,  0.69804, 9, 10, 11, 0,  0.60392,  0.35294,  0.04314,  0.00
486, 42405,  18.8369,  25.88928,  124.25592,  0.99213,  0.14173, -0.00787,  1.00,  0.99213,  0.14173, -0.00787,  1.00,  0.78747,  0.73708,  0.78747,  0.73708,  1.00,  1.00,  1.00,  0.49804, 29, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
487, 42406,  18.91343,  25.42698,  126.31479,  0.99213,  0.13386, -0.00787,  1.00,  0.99213,  0.13386, -0.00787,  1.00,  0.76784,  0.68953,  0.76784,  0.68953,  1.00,  1.00,  1.00,  0.49804, 29, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
488, 42407,  18.74986,  26.49784,  124.35406,  0.99213,  0.14173, -0.00787,  1.00,  0.99213,  0.14173, -0.00787, -1.00,  0.77386,  0.74377,  0.77386,  0.74377,  1.00,  1.00,  1.00,  0.49804, 29, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
489, 42407,  18.74986,  26.49784,  124.35406,  0.99213,  0.14173, -0.00787,  1.00,  0.99213,  0.14173, -0.00787, -1.00,  0.77386,  0.74377,  0.77386,  0.74377,  1.00,  1.00,  1.00,  0.49804, 29, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
490, 42406,  18.91343,  25.42698,  126.31479,  0.99213,  0.13386, -0.00787,  1.00,  0.99213,  0.13386, -0.00787,  1.00,  0.76784,  0.68953,  0.76784,  0.68953,  1.00,  1.00,  1.00,  0.49804, 29, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
491, 42408,  18.70683,  26.82166,  124.66652,  0.99213,  0.13386, -0.00787,  1.00,  0.99213,  0.13386, -0.00787,  1.00,  0.76297,  0.74215,  0.76297,  0.74215,  1.00,  1.00,  1.00,  0.49804, 29, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
492, 42408,  18.70683,  26.82166,  124.66652,  0.99213,  0.13386, -0.00787,  1.00,  0.99213,  0.13386, -0.00787,  1.00,  0.76297,  0.74215,  0.76297,  0.74215,  1.00,  1.00,  1.00,  0.49804, 29, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
493, 42406,  18.91343,  25.42698,  126.31479,  0.99213,  0.13386, -0.00787,  1.00,  0.99213,  0.13386, -0.00787,  1.00,  0.76784,  0.68953,  0.76784,  0.68953,  1.00,  1.00,  1.00,  0.49804, 29, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
494, 42409,  18.68737,  27.12411,  126.74565,  0.99213,  0.13386, -0.00787,  1.00,  0.99213,  0.13386, -0.00787,  1.00,  0.72771,  0.70503,  0.72771,  0.70503,  1.00,  1.00,  1.00,  0.49804, 29, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
495, 42410,  18.8904,  25.63125,  127.0734,  0.99213,  0.13386, -0.00787,  1.00,  0.99213,  0.13386, -0.00787,  1.00,  0.75308,  0.67732,  0.75308,  0.67732,  1.00,  1.00,  1.00,  0.49804, 29, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
496, 42409,  18.68737,  27.12411,  126.74565,  0.99213,  0.13386, -0.00787,  1.00,  0.99213,  0.13386, -0.00787,  1.00,  0.72771,  0.70503,  0.72771,  0.70503,  1.00,  1.00,  1.00,  0.49804, 29, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
497, 42406,  18.91343,  25.42698,  126.31479,  0.99213,  0.13386, -0.00787,  1.00,  0.99213,  0.13386, -0.00787,  1.00,  0.76784,  0.68953,  0.76784,  0.68953,  1.00,  1.00,  1.00,  0.49804, 29, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
498, 42411, -5.92529,  18.23026,  133.06421,  0.00,  1.00,  0.06299,  1.00,  0.00,  1.00,  0.06299,  1.00,  0.98676,  0.10732,  0.98676,  0.00784,  1.00,  1.00,  1.00,  0.49804, 30, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
499, 42412, -6.91542,  18.11994,  134.84683,  0.00,  1.00,  0.06299,  1.00,  0.00,  1.00,  0.06299, -1.00,  0.9577,  0.05758,  0.9577,  0.05758,  1.00,  1.00,  1.00,  0.49804, 30, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
500, 42413, -6.94939,  18.21523,  133.33952,  0.00,  1.00,  0.06299,  1.00,  0.00,  1.00,  0.06299,  1.00,  0.95671,  0.09964,  0.95671,  0.01552,  1.00,  1.00,  1.00,  0.49804, 30, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
501, 42414, -5.92529,  18.11808,  134.84683,  0.00,  1.00,  0.06299,  1.00,  0.00,  1.00,  0.06299, -1.00,  0.98676,  0.05758,  0.98676,  0.05758,  1.00,  1.00,  1.00,  0.49804, 30, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
502, 42412, -6.91542,  18.11994,  134.84683,  0.00,  1.00,  0.06299,  1.00,  0.00,  1.00,  0.06299, -1.00,  0.9577,  0.05758,  0.9577,  0.05758,  1.00,  1.00,  1.00,  0.49804, 30, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
503, 42411, -5.92529,  18.23026,  133.06421,  0.00,  1.00,  0.06299,  1.00,  0.00,  1.00,  0.06299,  1.00,  0.98676,  0.10732,  0.98676,  0.00784,  1.00,  1.00,  1.00,  0.49804, 30, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
504, 42415, -5.92529,  17.99875,  136.62944,  0.00,  1.00,  0.06299,  1.00,  0.00,  1.00,  0.06299,  1.00,  0.98676,  0.00784,  0.98676,  0.10732,  1.00,  1.00,  1.00,  0.49804, 30, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
505, 42412, -6.91542,  18.11994,  134.84683,  0.00,  1.00,  0.06299,  1.00,  0.00,  1.00,  0.06299, -1.00,  0.9577,  0.05758,  0.9577,  0.05758,  1.00,  1.00,  1.00,  0.49804, 30, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
506, 42414, -5.92529,  18.11808,  134.84683,  0.00,  1.00,  0.06299,  1.00,  0.00,  1.00,  0.06299, -1.00,  0.98676,  0.05758,  0.98676,  0.05758,  1.00,  1.00,  1.00,  0.49804, 30, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
507, 42416, -6.94939,  18.0197,  136.35413,  0.00,  1.00,  0.06299,  1.00,  0.00,  1.00,  0.06299, -1.00,  0.95671,  0.01552,  0.95671,  0.09964,  1.00,  1.00,  1.00,  0.49804, 30, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
508, 42412, -6.91542,  18.11994,  134.84683,  0.00,  1.00,  0.06299,  1.00,  0.00,  1.00,  0.06299, -1.00,  0.9577,  0.05758,  0.9577,  0.05758,  1.00,  1.00,  1.00,  0.49804, 30, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
509, 42415, -5.92529,  17.99875,  136.62944,  0.00,  1.00,  0.06299,  1.00,  0.00,  1.00,  0.06299,  1.00,  0.98676,  0.00784,  0.98676,  0.10732,  1.00,  1.00,  1.00,  0.49804, 30, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
510, 42417, -5.74301,  12.58381,  150.90186,  0.00,  0.72441,  0.69291,  1.00,  0.00,  0.72441,  0.69291, -1.00,  0.98676,  0.10732,  0.98676,  0.00784,  1.00,  1.00,  1.00,  0.49804, 31, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
511, 42418, -6.73315,  11.31634,  152.23141,  0.00,  0.72441,  0.69291,  1.00,  0.00,  0.72441,  0.69291, -1.00,  0.9577,  0.05758,  0.9577,  0.05758,  1.00,  1.00,  1.00,  0.49804, 31, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
512, 42419, -6.76711,  12.39216,  151.10719,  0.00,  0.72441,  0.69291,  1.00,  0.00,  0.72441,  0.69291,  1.00,  0.95671,  0.09964,  0.95671,  0.01552,  1.00,  1.00,  1.00,  0.49804, 31, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
513, 42420, -5.74301,  11.31117,  152.23141,  0.00,  0.72441,  0.69291,  1.00,  0.00,  0.72441,  0.69291,  1.00,  0.98676,  0.05758,  0.98676,  0.05758,  1.00,  1.00,  1.00,  0.49804, 31, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
514, 42418, -6.73315,  11.31634,  152.23141,  0.00,  0.72441,  0.69291,  1.00,  0.00,  0.72441,  0.69291, -1.00,  0.9577,  0.05758,  0.9577,  0.05758,  1.00,  1.00,  1.00,  0.49804, 31, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
515, 42417, -5.74301,  12.58381,  150.90186,  0.00,  0.72441,  0.69291,  1.00,  0.00,  0.72441,  0.69291, -1.00,  0.98676,  0.10732,  0.98676,  0.00784,  1.00,  1.00,  1.00,  0.49804, 31, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
516, 42421, -5.74301,  10.0351,  153.56096,  0.00787,  0.72441,  0.69291,  1.00,  0.00787,  0.72441,  0.69291,  1.00,  0.98676,  0.00784,  0.98676,  0.10732,  1.00,  1.00,  1.00,  0.49804, 31, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
517, 42418, -6.73315,  11.31634,  152.23141,  0.00,  0.72441,  0.69291,  1.00,  0.00,  0.72441,  0.69291, -1.00,  0.9577,  0.05758,  0.9577,  0.05758,  1.00,  1.00,  1.00,  0.49804, 31, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
518, 42420, -5.74301,  11.31117,  152.23141,  0.00,  0.72441,  0.69291,  1.00,  0.00,  0.72441,  0.69291,  1.00,  0.98676,  0.05758,  0.98676,  0.05758,  1.00,  1.00,  1.00,  0.49804, 31, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
519, 42422, -6.76711,  10.23857,  153.35562,  0.00787,  0.72441,  0.69291,  1.00,  0.00787,  0.72441,  0.69291, -1.00,  0.95671,  0.01552,  0.95671,  0.09964,  1.00,  1.00,  1.00,  0.49804, 31, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
520, 42418, -6.73315,  11.31634,  152.23141,  0.00,  0.72441,  0.69291,  1.00,  0.00,  0.72441,  0.69291, -1.00,  0.9577,  0.05758,  0.9577,  0.05758,  1.00,  1.00,  1.00,  0.49804, 31, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
521, 42421, -5.74301,  10.0351,  153.56096,  0.00787,  0.72441,  0.69291,  1.00,  0.00787,  0.72441,  0.69291,  1.00,  0.98676,  0.00784,  0.98676,  0.10732,  1.00,  1.00,  1.00,  0.49804, 31, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
522, 42423,  5.58579, -27.88968,  99.10382,  0.06299, -1.00, -0.01575,  1.00,  0.06299, -1.00, -0.01575, -1.00,  0.01334,  0.86438,  0.23854,  0.86438,  1.00,  1.00,  1.00,  0.49804, 38, 40, 0, 0,  0.95294,  0.04706,  0.00,  0.00
523, 42424,  5.2157, -27.90934,  98.85889,  0.05512, -1.00, -0.01575,  1.00,  0.06299, -1.00, -0.01575,  1.00,  0.01987,  0.86988,  0.23201,  0.86988,  1.00,  1.00,  1.00,  0.49804, 38, 40, 0, 0,  0.95294,  0.04706,  0.00,  0.00
524, 42425,  5.59941, -27.97068,  103.9531,  0.08661, -0.99213, -0.01575,  1.00,  0.07874, -1.00, -0.01575, -1.00,  0.01334,  0.75558,  0.23854,  0.75558,  1.00,  1.00,  1.00,  0.49804, 38, 40, 0, 0,  0.95294,  0.04706,  0.00,  0.00
525, 42425,  5.59941, -27.97068,  103.9531,  0.08661, -0.99213, -0.01575,  1.00,  0.07874, -1.00, -0.01575, -1.00,  0.01334,  0.75558,  0.23854,  0.75558,  1.00,  1.00,  1.00,  0.49804, 38, 40, 0, 0,  0.95294,  0.04706,  0.00,  0.00
526, 42424,  5.2157, -27.90934,  98.85889,  0.05512, -1.00, -0.01575,  1.00,  0.06299, -1.00, -0.01575,  1.00,  0.01987,  0.86988,  0.23201,  0.86988,  1.00,  1.00,  1.00,  0.49804, 38, 40, 0, 0,  0.95294,  0.04706,  0.00,  0.00
527, 42426,  5.31756, -28.00023,  104.18182,  0.04724, -1.00, -0.01575,  1.00,  0.07087, -1.00, -0.01575,  1.00,  0.01987,  0.75032,  0.23201,  0.75032,  1.00,  1.00,  1.00,  0.49804, 38, 40, 0, 0,  0.95294,  0.04706,  0.00,  0.00
528, 42426,  5.31756, -28.00023,  104.18182,  0.04724, -1.00, -0.01575,  1.00,  0.07087, -1.00, -0.01575,  1.00,  0.01987,  0.75032,  0.23201,  0.75032,  1.00,  1.00,  1.00,  0.49804, 38, 40, 0, 0,  0.95294,  0.04706,  0.00,  0.00
529, 42424,  5.2157, -27.90934,  98.85889,  0.05512, -1.00, -0.01575,  1.00,  0.06299, -1.00, -0.01575,  1.00,  0.01987,  0.86988,  0.23201,  0.86988,  1.00,  1.00,  1.00,  0.49804, 38, 40, 0, 0,  0.95294,  0.04706,  0.00,  0.00
530, 42427, -1.18424E-15, -28.26224,  104.1956,  0.00, -1.00, -0.01575,  1.00,  0.00, -1.00, -0.01575,  1.00,  0.12594,  0.75032,  0.12594,  0.75032,  1.00,  1.00,  1.00,  0.49804, 38, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
531, 42427, -1.18424E-15, -28.26224,  104.1956,  0.00, -1.00, -0.01575,  1.00,  0.00, -1.00, -0.01575,  1.00,  0.12594,  0.75032,  0.12594,  0.75032,  1.00,  1.00,  1.00,  0.49804, 38, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
532, 42424,  5.2157, -27.90934,  98.85889,  0.05512, -1.00, -0.01575,  1.00,  0.06299, -1.00, -0.01575,  1.00,  0.01987,  0.86988,  0.23201,  0.86988,  1.00,  1.00,  1.00,  0.49804, 38, 40, 0, 0,  0.95294,  0.04706,  0.00,  0.00
533, 42428, -1.18424E-15, -28.19713,  98.85935,  0.00, -1.00, -0.01575,  1.00,  0.00, -1.00, -0.01575,  1.00,  0.12594,  0.86988,  0.12594,  0.86988,  1.00,  1.00,  1.00,  0.49804, 38, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
534, 42428, -1.18424E-15, -28.19713,  98.85935,  0.00, -1.00, -0.01575,  1.00,  0.00, -1.00, -0.01575,  1.00,  0.12594,  0.86988,  0.12594,  0.86988,  1.00,  1.00,  1.00,  0.49804, 38, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
535, 42429, -5.2157, -27.90934,  98.85889, -0.05512, -1.00, -0.01575,  1.00, -0.06299, -1.00, -0.01575, -1.00,  0.23201,  0.86988,  0.01987,  0.86988,  1.00,  1.00,  1.00,  0.49804, 38, 39, 0, 0,  0.95294,  0.04706,  0.00,  0.00
536, 42427, -1.18424E-15, -28.26224,  104.1956,  0.00, -1.00, -0.01575,  1.00,  0.00, -1.00, -0.01575,  1.00,  0.12594,  0.75032,  0.12594,  0.75032,  1.00,  1.00,  1.00,  0.49804, 38, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
537, 42430, -5.31756, -28.00023,  104.18182, -0.04724, -1.00, -0.01575,  1.00, -0.07087, -1.00, -0.01575, -1.00,  0.23201,  0.75032,  0.01987,  0.75032,  1.00,  1.00,  1.00,  0.49804, 38, 39, 0, 0,  0.95294,  0.04706,  0.00,  0.00
538, 42427, -1.18424E-15, -28.26224,  104.1956,  0.00, -1.00, -0.01575,  1.00,  0.00, -1.00, -0.01575,  1.00,  0.12594,  0.75032,  0.12594,  0.75032,  1.00,  1.00,  1.00,  0.49804, 38, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
539, 42429, -5.2157, -27.90934,  98.85889, -0.05512, -1.00, -0.01575,  1.00, -0.06299, -1.00, -0.01575, -1.00,  0.23201,  0.86988,  0.01987,  0.86988,  1.00,  1.00,  1.00,  0.49804, 38, 39, 0, 0,  0.95294,  0.04706,  0.00,  0.00
540, 42430, -5.31756, -28.00023,  104.18182, -0.04724, -1.00, -0.01575,  1.00, -0.07087, -1.00, -0.01575, -1.00,  0.23201,  0.75032,  0.01987,  0.75032,  1.00,  1.00,  1.00,  0.49804, 38, 39, 0, 0,  0.95294,  0.04706,  0.00,  0.00
541, 42429, -5.2157, -27.90934,  98.85889, -0.05512, -1.00, -0.01575,  1.00, -0.06299, -1.00, -0.01575, -1.00,  0.23201,  0.86988,  0.01987,  0.86988,  1.00,  1.00,  1.00,  0.49804, 38, 39, 0, 0,  0.95294,  0.04706,  0.00,  0.00
542, 42431, -5.59941, -27.97068,  103.9531, -0.08661, -0.99213, -0.01575,  1.00, -0.07874, -1.00, -0.01575,  1.00,  0.23854,  0.75558,  0.01334,  0.75558,  1.00,  1.00,  1.00,  0.49804, 38, 39, 0, 0,  0.95294,  0.04706,  0.00,  0.00
543, 42432, -5.58579, -27.88968,  99.10382, -0.06299, -1.00, -0.01575,  1.00, -0.06299, -1.00, -0.01575,  1.00,  0.23854,  0.86438,  0.01334,  0.86438,  1.00,  1.00,  1.00,  0.49804, 38, 39, 0, 0,  0.95294,  0.04706,  0.00,  0.00
544, 42431, -5.59941, -27.97068,  103.9531, -0.08661, -0.99213, -0.01575,  1.00, -0.07874, -1.00, -0.01575,  1.00,  0.23854,  0.75558,  0.01334,  0.75558,  1.00,  1.00,  1.00,  0.49804, 38, 39, 0, 0,  0.95294,  0.04706,  0.00,  0.00
545, 42429, -5.2157, -27.90934,  98.85889, -0.05512, -1.00, -0.01575,  1.00, -0.06299, -1.00, -0.01575, -1.00,  0.23201,  0.86988,  0.01987,  0.86988,  1.00,  1.00,  1.00,  0.49804, 38, 39, 0, 0,  0.95294,  0.04706,  0.00,  0.00
546, 42433, -8.74766,  13.74002,  106.05252, -0.2126,  0.97638,  0.00,  1.00, -0.2126,  0.97638,  0.00, -1.00,  0.26053,  0.12282,  0.46352,  0.12282,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
547, 42434, -4.79386,  14.60235,  106.03903, -0.12598,  0.99213, -0.00787,  1.00, -0.16535,  0.98425, -0.00787,  1.00,  0.30641,  0.123,  0.41764,  0.123,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
548, 42435, -9.27838,  13.62748,  106.95251, -0.22047,  0.97638, -0.02362,  1.00, -0.22047,  0.97638, -0.02362, -1.00,  0.25438,  0.11118,  0.46967,  0.11118,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
549, 42436, -5.01592,  14.58188,  106.93635, -0.14173,  0.99213, -0.02362,  1.00, -0.12598,  0.99213, -0.01575, -1.00,  0.30383,  0.11139,  0.42022,  0.11139,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
550, 42435, -9.27838,  13.62748,  106.95251, -0.22047,  0.97638, -0.02362,  1.00, -0.22047,  0.97638, -0.02362, -1.00,  0.25438,  0.11118,  0.46967,  0.11118,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
551, 42434, -4.79386,  14.60235,  106.03903, -0.12598,  0.99213, -0.00787,  1.00, -0.16535,  0.98425, -0.00787,  1.00,  0.30641,  0.123,  0.41764,  0.123,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
552, 42434, -4.79386,  14.60235,  106.03903, -0.12598,  0.99213, -0.00787,  1.00, -0.16535,  0.98425, -0.00787,  1.00,  0.30641,  0.123,  0.41764,  0.123,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
553, 42437, -1.18424E-15,  14.92168,  106.01369,  0.00,  1.00, -0.01575,  1.00,  0.00,  1.00,  0.00,  1.00,  0.36202,  0.12333,  0.36202,  0.12333,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
554, 42436, -5.01592,  14.58188,  106.93635, -0.14173,  0.99213, -0.02362,  1.00, -0.12598,  0.99213, -0.01575, -1.00,  0.30383,  0.11139,  0.42022,  0.11139,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
555, 42436, -5.01592,  14.58188,  106.93635, -0.14173,  0.99213, -0.02362,  1.00, -0.12598,  0.99213, -0.01575, -1.00,  0.30383,  0.11139,  0.42022,  0.11139,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
556, 42438, -5.02643,  14.74112,  113.70859, -0.14173,  0.99213, -0.02362,  1.00, -0.15748,  0.98425, -0.0315,  1.00,  0.30371,  0.02378,  0.42034,  0.02378,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
557, 42435, -9.27838,  13.62748,  106.95251, -0.22047,  0.97638, -0.02362,  1.00, -0.22047,  0.97638, -0.02362, -1.00,  0.25438,  0.11118,  0.46967,  0.11118,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
558, 42439, -9.28548,  13.78127,  113.72703, -0.22047,  0.97638, -0.02362,  1.00, -0.22047,  0.97638, -0.0315,  1.00,  0.25429,  0.02354,  0.46976,  0.02354,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
559, 42435, -9.27838,  13.62748,  106.95251, -0.22047,  0.97638, -0.02362,  1.00, -0.22047,  0.97638, -0.02362, -1.00,  0.25438,  0.11118,  0.46967,  0.11118,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
560, 42438, -5.02643,  14.74112,  113.70859, -0.14173,  0.99213, -0.02362,  1.00, -0.15748,  0.98425, -0.0315,  1.00,  0.30371,  0.02378,  0.42034,  0.02378,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
561, 42439, -9.28548,  13.78127,  113.72703, -0.22047,  0.97638, -0.02362,  1.00, -0.22047,  0.97638, -0.0315,  1.00,  0.25429,  0.02354,  0.46976,  0.02354,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
562, 42438, -5.02643,  14.74112,  113.70859, -0.14173,  0.99213, -0.02362,  1.00, -0.15748,  0.98425, -0.0315,  1.00,  0.30371,  0.02378,  0.42034,  0.02378,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
563, 42440, -8.74562,  13.94062,  114.57758, -0.22047,  0.97638, -0.03937,  1.00, -0.22047,  0.97638, -0.0315, -1.00,  0.26056,  0.01254,  0.46349,  0.01254,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
564, 42441, -4.9463,  14.7819,  114.5592, -0.13386,  0.99213, -0.0315,  1.00, -0.11811,  0.99213, -0.0315, -1.00,  0.30464,  0.01278,  0.41941,  0.01278,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
565, 42440, -8.74562,  13.94062,  114.57758, -0.22047,  0.97638, -0.03937,  1.00, -0.22047,  0.97638, -0.0315, -1.00,  0.26056,  0.01254,  0.46349,  0.01254,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
566, 42438, -5.02643,  14.74112,  113.70859, -0.14173,  0.99213, -0.02362,  1.00, -0.15748,  0.98425, -0.0315,  1.00,  0.30371,  0.02378,  0.42034,  0.02378,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
567, 42442, -1.18424E-15,  14.93429,  106.91132,  0.00,  1.00, -0.02362,  1.00,  0.00,  1.00, -0.02362, -1.00,  0.36202,  0.11172,  0.36202,  0.11172,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
568, 42436, -5.01592,  14.58188,  106.93635, -0.14173,  0.99213, -0.02362,  1.00, -0.12598,  0.99213, -0.01575, -1.00,  0.30383,  0.11139,  0.42022,  0.11139,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
569, 42437, -1.18424E-15,  14.92168,  106.01369,  0.00,  1.00, -0.01575,  1.00,  0.00,  1.00,  0.00,  1.00,  0.36202,  0.12333,  0.36202,  0.12333,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
570, 42436, -5.01592,  14.58188,  106.93635, -0.14173,  0.99213, -0.02362,  1.00, -0.12598,  0.99213, -0.01575, -1.00,  0.30383,  0.11139,  0.42022,  0.11139,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
571, 42442, -1.18424E-15,  14.93429,  106.91132,  0.00,  1.00, -0.02362,  1.00,  0.00,  1.00, -0.02362, -1.00,  0.36202,  0.11172,  0.36202,  0.11172,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
572, 42438, -5.02643,  14.74112,  113.70859, -0.14173,  0.99213, -0.02362,  1.00, -0.15748,  0.98425, -0.0315,  1.00,  0.30371,  0.02378,  0.42034,  0.02378,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
573, 42438, -5.02643,  14.74112,  113.70859, -0.14173,  0.99213, -0.02362,  1.00, -0.15748,  0.98425, -0.0315,  1.00,  0.30371,  0.02378,  0.42034,  0.02378,  1.00,  1.00,  1.00,  0.49804, 37, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
