VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE7.x, ATTRIBUTE7.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE14.x, ATTRIBUTE14.y, ATTRIBUTE14.z, ATTRIBUTE14.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w, ATTRIBUTE15.x, ATTRIBUTE15.y, ATTRIBUTE15.z, ATTRIBUTE15.w
819, 25339, -20.60053, -6.31342,  134.45927, -0.52756, -0.09449,  0.84252,  1.00, -0.66142, -0.18898,  0.72441,  1.00,  0.68323,  0.84865,  1.00,  1.00,  0.7977,  0.84865,  1.00,  1.00,  1.00,  0.49804, 5, 6, 0, 0, 0, 0, 0, 0,  0.5451,  0.4549,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
820, 25337, -20.81981, -5.52351,  134.07072, -0.94488, -0.29134,  0.15748,  1.00, -0.98425, -0.08661,  0.14173, -1.00,  0.69431,  0.86209,  1.00,  1.00,  0.78663,  0.86209,  1.00,  1.00,  1.00,  0.49804, 5, 6, 0, 0, 0, 0, 0, 0,  0.62745,  0.37255,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
821, 25336, -20.79546, -5.60096,  134.38397, -0.70079, -0.07087,  0.70866,  1.00, -0.67717,  0.25197,  0.69291, -1.00,  0.69328,  0.84865,  1.00,  1.00,  0.78766,  0.84865,  1.00,  1.00,  1.00,  0.49804, 5, 6, 0, 0, 0, 0, 0, 0,  0.61961,  0.38039,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
822, 25340, -20.59719, -6.48655,  134.36823, -0.72441, -0.5748,  0.37795,  1.00, -0.5748, -0.64567,  0.50394,  1.00,  0.68123,  0.84865,  1.00,  1.00,  0.79971,  0.84865,  1.00,  1.00,  1.00,  0.49804, 5, 6, 0, 0, 0, 0, 0, 0,  0.52941,  0.47059,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
823, 25337, -20.81981, -5.52351,  134.07072, -0.94488, -0.29134,  0.15748,  1.00, -0.98425, -0.08661,  0.14173, -1.00,  0.69431,  0.86209,  1.00,  1.00,  0.78663,  0.86209,  1.00,  1.00,  1.00,  0.49804, 5, 6, 0, 0, 0, 0, 0, 0,  0.62745,  0.37255,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
824, 25339, -20.60053, -6.31342,  134.45927, -0.52756, -0.09449,  0.84252,  1.00, -0.66142, -0.18898,  0.72441,  1.00,  0.68323,  0.84865,  1.00,  1.00,  0.7977,  0.84865,  1.00,  1.00,  1.00,  0.49804, 5, 6, 0, 0, 0, 0, 0, 0,  0.5451,  0.4549,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
825, 25337, -20.81981, -5.52351,  134.07072, -0.94488, -0.29134,  0.15748,  1.00, -0.98425, -0.08661,  0.14173, -1.00,  0.69431,  0.86209,  1.00,  1.00,  0.78663,  0.86209,  1.00,  1.00,  1.00,  0.49804, 5, 6, 0, 0, 0, 0, 0, 0,  0.62745,  0.37255,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
826, 25340, -20.59719, -6.48655,  134.36823, -0.72441, -0.5748,  0.37795,  1.00, -0.5748, -0.64567,  0.50394,  1.00,  0.68123,  0.84865,  1.00,  1.00,  0.79971,  0.84865,  1.00,  1.00,  1.00,  0.49804, 5, 6, 0, 0, 0, 0, 0, 0,  0.52941,  0.47059,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
827, 25341, -20.60586, -6.53454,  134.17273, -0.81102, -0.55906,  0.15748,  1.00, -0.77165, -0.61417,  0.1811,  1.00,  0.68123,  0.86208,  1.00,  1.00,  0.79971,  0.86208,  1.00,  1.00,  1.00,  0.49804, 5, 6, 0, 0, 0, 0, 0, 0,  0.52157,  0.47843,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
828, 25342, -20.0752,  1.90908,  134.29401, -0.68504,  0.64567,  0.34646,  1.00, -0.51969,  0.75591,  0.40157, -1.00,  0.79969,  0.84865,  1.00,  1.00,  0.68125,  0.84865,  1.00,  1.00,  1.00,  0.49804, 5, 4, 0, 0, 0, 0, 0, 0,  0.52941,  0.47059,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
829, 25343, -20.38556,  0.98836,  134.05743, -0.88189,  0.44882,  0.16535,  1.00, -0.97638,  0.1811,  0.14173,  1.00,  0.78653,  0.86209,  1.00,  1.00,  0.69441,  0.86209,  1.00,  1.00,  1.00,  0.49804, 5, 4, 0, 0, 0, 0, 0, 0,  0.63922,  0.36078,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
830, 25344, -20.06196,  1.98017,  134.12027, -0.73228,  0.65354,  0.18898,  1.00, -0.69291,  0.69291,  0.2126, -1.00,  0.79969,  0.86208,  1.00,  1.00,  0.68125,  0.86208,  1.00,  1.00,  1.00,  0.49804, 5, 4, 0, 0, 0, 0, 0, 0,  0.51765,  0.48235,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
831, 25345, -20.08895,  1.75977,  134.41377, -0.51969,  0.2126,  0.82677,  1.00, -0.59843,  0.44882,  0.66142, -1.00,  0.79802,  0.84865,  1.00,  1.00,  0.68292,  0.84865,  1.00,  1.00,  1.00,  0.49804, 5, 4, 0, 0, 0, 0, 0, 0,  0.5451,  0.4549,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
832, 25343, -20.38556,  0.98836,  134.05743, -0.88189,  0.44882,  0.16535,  1.00, -0.97638,  0.1811,  0.14173,  1.00,  0.78653,  0.86209,  1.00,  1.00,  0.69441,  0.86209,  1.00,  1.00,  1.00,  0.49804, 5, 4, 0, 0, 0, 0, 0, 0,  0.63922,  0.36078,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
833, 25342, -20.0752,  1.90908,  134.29401, -0.68504,  0.64567,  0.34646,  1.00, -0.51969,  0.75591,  0.40157, -1.00,  0.79969,  0.84865,  1.00,  1.00,  0.68125,  0.84865,  1.00,  1.00,  1.00,  0.49804, 5, 4, 0, 0, 0, 0, 0, 0,  0.52941,  0.47059,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
834, 25346, -20.3495,  1.04781,  134.36595, -0.6378,  0.13386,  0.75591,  1.00, -0.66929, -0.10236,  0.73228,  1.00,  0.7883,  0.84865,  1.00,  1.00,  0.69264,  0.84865,  1.00,  1.00,  1.00,  0.49804, 5, 4, 0, 0, 0, 0, 0, 0,  0.63529,  0.36471,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
835, 25343, -20.38556,  0.98836,  134.05743, -0.88189,  0.44882,  0.16535,  1.00, -0.97638,  0.1811,  0.14173,  1.00,  0.78653,  0.86209,  1.00,  1.00,  0.69441,  0.86209,  1.00,  1.00,  1.00,  0.49804, 5, 4, 0, 0, 0, 0, 0, 0,  0.63922,  0.36078,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
836, 25345, -20.08895,  1.75977,  134.41377, -0.51969,  0.2126,  0.82677,  1.00, -0.59843,  0.44882,  0.66142, -1.00,  0.79802,  0.84865,  1.00,  1.00,  0.68292,  0.84865,  1.00,  1.00,  1.00,  0.49804, 5, 4, 0, 0, 0, 0, 0, 0,  0.5451,  0.4549,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
837, 25343, -20.38556,  0.98836,  134.05743, -0.88189,  0.44882,  0.16535,  1.00, -0.97638,  0.1811,  0.14173,  1.00,  0.78653,  0.86209,  1.00,  1.00,  0.69441,  0.86209,  1.00,  1.00,  1.00,  0.49804, 5, 4, 0, 0, 0, 0, 0, 0,  0.63922,  0.36078,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
838, 25346, -20.3495,  1.04781,  134.36595, -0.6378,  0.13386,  0.75591,  1.00, -0.66929, -0.10236,  0.73228,  1.00,  0.7883,  0.84865,  1.00,  1.00,  0.69264,  0.84865,  1.00,  1.00,  1.00,  0.49804, 5, 4, 0, 0, 0, 0, 0, 0,  0.63529,  0.36471,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
839, 25347, -20.33075,  0.97418,  134.33139, -0.48031,  0.26772,  0.83465,  1.00, -0.59843, -0.4252,  0.67717,  1.00,  0.78746,  0.84865,  1.00,  1.00,  0.69348,  0.84865,  1.00,  1.00,  1.00,  0.49804, 5, 4, 0, 0, 0, 0, 0, 0,  0.64314,  0.35686,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
840, 25348, -21.61731, -5.61698,  129.16931, -0.93701, -0.29921,  0.17323,  1.00, -0.97638, -0.11024,  0.16535, -1.00,  0.69452,  0.93813,  1.00,  1.00,  0.78642,  0.93813,  1.00,  1.00,  1.00,  0.49804, 5, 6, 0, 0, 0, 0, 0, 0,  0.63137,  0.36863,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
841, 25349, -21.79126, -5.7391,  128.23466, -0.94488, -0.20472, -0.25984,  1.00, -0.83465,  0.01575, -0.55118, -1.00,  0.69301,  0.95255,  1.00,  1.00,  0.78793,  0.95255,  1.00,  1.00,  1.00,  0.49804, 5, 6, 0, 0, 0, 0, 0, 0,  0.62353,  0.37647,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
842, 25350, -21.76641, -5.63821,  128.2822, -0.89764, -0.33071, -0.28346,  1.00, -0.75591,  0.37008, -0.54331, -1.00,  0.69392,  0.95255,  1.00,  1.00,  0.78702,  0.95255,  1.00,  1.00,  1.00,  0.49804, 5, 6, 0, 0, 0, 0, 0, 0,  0.63529,  0.36471,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
843, 25349, -21.79126, -5.7391,  128.23466, -0.94488, -0.20472, -0.25984,  1.00, -0.83465,  0.01575, -0.55118, -1.00,  0.69301,  0.95255,  1.00,  1.00,  0.78793,  0.95255,  1.00,  1.00,  1.00,  0.49804, 5, 6, 0, 0, 0, 0, 0, 0,  0.62353,  0.37647,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
844, 25348, -21.61731, -5.61698,  129.16931, -0.93701, -0.29921,  0.17323,  1.00, -0.97638, -0.11024,  0.16535, -1.00,  0.69452,  0.93813,  1.00,  1.00,  0.78642,  0.93813,  1.00,  1.00,  1.00,  0.49804, 5, 6, 0, 0, 0, 0, 0, 0,  0.63137,  0.36863,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
845, 25351, -21.58076, -6.60492,  128.30818, -0.88189, -0.25197, -0.40157,  1.00, -0.85039, -0.32283, -0.40945,  1.00,  0.68318,  0.95255,  1.00,  1.00,  0.79776,  0.95255,  1.00,  1.00,  1.00,  0.49804, 5, 6, 0, 0, 0, 0, 0, 0,  0.54118,  0.45882,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
846, 25351, -21.58076, -6.60492,  128.30818, -0.88189, -0.25197, -0.40157,  1.00, -0.85039, -0.32283, -0.40945,  1.00,  0.68318,  0.95255,  1.00,  1.00,  0.79776,  0.95255,  1.00,  1.00,  1.00,  0.49804, 5, 6, 0, 0, 0, 0, 0, 0,  0.54118,  0.45882,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
847, 25348, -21.61731, -5.61698,  129.16931, -0.93701, -0.29921,  0.17323,  1.00, -0.97638, -0.11024,  0.16535, -1.00,  0.69452,  0.93813,  1.00,  1.00,  0.78642,  0.93813,  1.00,  1.00,  1.00,  0.49804, 5, 6, 0, 0, 0, 0, 0, 0,  0.63137,  0.36863,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
848, 25352, -21.5564, -6.79241,  128.44635, -0.7874, -0.61417,  0.07087,  1.00, -0.74016, -0.61417, -0.27559,  1.00,  0.68123,  0.95255,  1.00,  1.00,  0.79971,  0.95255,  1.00,  1.00,  1.00,  0.49804, 5, 6, 0, 0, 0, 0, 0, 0,  0.52549,  0.47451,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
849, 25352, -21.5564, -6.79241,  128.44635, -0.7874, -0.61417,  0.07087,  1.00, -0.74016, -0.61417, -0.27559,  1.00,  0.68123,  0.95255,  1.00,  1.00,  0.79971,  0.95255,  1.00,  1.00,  1.00,  0.49804, 5, 6, 0, 0, 0, 0, 0, 0,  0.52549,  0.47451,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
850, 25348, -21.61731, -5.61698,  129.16931, -0.93701, -0.29921,  0.17323,  1.00, -0.97638, -0.11024,  0.16535, -1.00,  0.69452,  0.93813,  1.00,  1.00,  0.78642,  0.93813,  1.00,  1.00,  1.00,  0.49804, 5, 6, 0, 0, 0, 0, 0, 0,  0.63137,  0.36863,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
851, 25353, -21.38897, -6.7511,  129.26031, -0.82677, -0.53543,  0.1811,  1.00, -0.49606, -0.85827,  0.13386,  1.00,  0.68123,  0.93821,  1.00,  1.00,  0.79971,  0.93821,  1.00,  1.00,  1.00,  0.49804, 5, 6, 0, 0, 0, 0, 0, 0,  0.52157,  0.47843,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
852, 25354, -21.14277,  1.20032,  129.75829, -0.88976,  0.4252,  0.17323,  1.00, -0.81102,  0.56693,  0.16535, -1.00,  0.78308,  0.92834,  1.00,  1.00,  0.69786,  0.92834,  1.00,  1.00,  1.00,  0.49804, 5, 4, 0, 0, 0, 0, 0, 0,  0.63137,  0.36863,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
853, 25355, -21.74578,  0.33748,  129.74294, -0.83465,  0.51969,  0.16535,  1.00, -0.83465,  0.51969,  0.16535, -1.00,  0.77192,  0.9284,  1.00,  1.00,  0.70902,  0.9284,  1.00,  1.00,  1.00,  0.49804, 5, 7, 4, 0, 0, 0, 0, 0,  0.56471,  0.24706,  0.18824,  0.00,  0.00,  0.00,  0.00,  0.00
854, 25356, -21.2502,  1.22845,  129.17258, -0.88189,  0.4252,  0.19685,  1.00, -0.81102,  0.55906,  0.17323, -1.00,  0.78377,  0.93681,  1.00,  1.00,  0.69717,  0.93681,  1.00,  1.00,  1.00,  0.49804, 5, 4, 0, 0, 0, 0, 0, 0,  0.63137,  0.36863,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
855, 25357, -21.85368,  0.35372,  129.16399, -0.84252,  0.51181,  0.17323,  1.00, -0.84252,  0.51181,  0.17323,  1.00,  0.77192,  0.93683,  1.00,  1.00,  0.70902,  0.93683,  1.00,  1.00,  1.00,  0.49804, 5, 7, 4, 0, 0, 0, 0, 0,  0.56471,  0.24706,  0.18824,  0.00,  0.00,  0.00,  0.00,  0.00
856, 25356, -21.2502,  1.22845,  129.17258, -0.88189,  0.4252,  0.19685,  1.00, -0.81102,  0.55906,  0.17323, -1.00,  0.78377,  0.93681,  1.00,  1.00,  0.69717,  0.93681,  1.00,  1.00,  1.00,  0.49804, 5, 4, 0, 0, 0, 0, 0, 0,  0.63137,  0.36863,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
857, 25355, -21.74578,  0.33748,  129.74294, -0.83465,  0.51969,  0.16535,  1.00, -0.83465,  0.51969,  0.16535, -1.00,  0.77192,  0.9284,  1.00,  1.00,  0.70902,  0.9284,  1.00,  1.00,  1.00,  0.49804, 5, 7, 4, 0, 0, 0, 0, 0,  0.56471,  0.24706,  0.18824,  0.00,  0.00,  0.00,  0.00,  0.00
858, 25357, -21.85368,  0.35372,  129.16399, -0.84252,  0.51181,  0.17323,  1.00, -0.84252,  0.51181,  0.17323,  1.00,  0.77192,  0.93683,  1.00,  1.00,  0.70902,  0.93683,  1.00,  1.00,  1.00,  0.49804, 5, 7, 4, 0, 0, 0, 0, 0,  0.56471,  0.24706,  0.18824,  0.00,  0.00,  0.00,  0.00,  0.00
859, 25355, -21.74578,  0.33748,  129.74294, -0.83465,  0.51969,  0.16535,  1.00, -0.83465,  0.51969,  0.16535, -1.00,  0.77192,  0.9284,  1.00,  1.00,  0.70902,  0.9284,  1.00,  1.00,  1.00,  0.49804, 5, 7, 4, 0, 0, 0, 0, 0,  0.56471,  0.24706,  0.18824,  0.00,  0.00,  0.00,  0.00,  0.00
860, 25358, -22.45715, -0.72584,  129.15538, -0.92126,  0.33858,  0.1811,  1.00, -0.90551,  0.37795,  0.1811, -1.00,  0.76021,  0.93685,  1.00,  1.00,  0.72073,  0.93685,  1.00,  1.00,  1.00,  0.49804, 5, 7, 4, 0, 0, 0, 0, 0,  0.52549,  0.40,  0.07451,  0.00,  0.00,  0.00,  0.00,  0.00
861, 25359, -22.34878, -0.7302,  129.72758, -0.92126,  0.33858,  0.17323,  1.00, -0.92126,  0.35433,  0.17323, -1.00,  0.76021,  0.92845,  1.00,  1.00,  0.72073,  0.92845,  1.00,  1.00,  1.00,  0.49804, 5, 7, 4, 0, 0, 0, 0, 0,  0.52549,  0.40,  0.07451,  0.00,  0.00,  0.00,  0.00,  0.00
862, 25358, -22.45715, -0.72584,  129.15538, -0.92126,  0.33858,  0.1811,  1.00, -0.90551,  0.37795,  0.1811, -1.00,  0.76021,  0.93685,  1.00,  1.00,  0.72073,  0.93685,  1.00,  1.00,  1.00,  0.49804, 5, 7, 4, 0, 0, 0, 0, 0,  0.52549,  0.40,  0.07451,  0.00,  0.00,  0.00,  0.00,  0.00
863, 25355, -21.74578,  0.33748,  129.74294, -0.83465,  0.51969,  0.16535,  1.00, -0.83465,  0.51969,  0.16535, -1.00,  0.77192,  0.9284,  1.00,  1.00,  0.70902,  0.9284,  1.00,  1.00,  1.00,  0.49804, 5, 7, 4, 0, 0, 0, 0, 0,  0.56471,  0.24706,  0.18824,  0.00,  0.00,  0.00,  0.00,  0.00
864, 25359, -22.34878, -0.7302,  129.72758, -0.92126,  0.33858,  0.17323,  1.00, -0.92126,  0.35433,  0.17323, -1.00,  0.76021,  0.92845,  1.00,  1.00,  0.72073,  0.92845,  1.00,  1.00,  1.00,  0.49804, 5, 7, 4, 0, 0, 0, 0, 0,  0.52549,  0.40,  0.07451,  0.00,  0.00,  0.00,  0.00,  0.00
865, 25360, -22.80064, -2.18079,  129.10597, -0.98425,  0.00787,  0.19685,  1.00, -0.98425,  0.00787,  0.18898,  1.00,  0.74029,  0.93706,  1.00,  1.00,  0.74065,  0.93706,  1.00,  1.00,  1.00,  0.49804, 7, 5, 6, 0, 0, 0, 0, 0,  0.50588,  0.48627,  0.00784,  0.00,  0.00,  0.00,  0.00,  0.00
866, 25358, -22.45715, -0.72584,  129.15538, -0.92126,  0.33858,  0.1811,  1.00, -0.90551,  0.37795,  0.1811, -1.00,  0.76021,  0.93685,  1.00,  1.00,  0.72073,  0.93685,  1.00,  1.00,  1.00,  0.49804, 5, 7, 4, 0, 0, 0, 0, 0,  0.52549,  0.40,  0.07451,  0.00,  0.00,  0.00,  0.00,  0.00
867, 25361, -22.68096, -2.18449,  129.70924, -0.98425,  0.00787,  0.18898,  1.00, -0.98425,  0.04724,  0.18898, -1.00,  0.74029,  0.92834,  1.00,  1.00,  0.74065,  0.92834,  1.00,  1.00,  1.00,  0.49804, 7, 5, 6, 0, 0, 0, 0, 0,  0.50588,  0.48627,  0.00784,  0.00,  0.00,  0.00,  0.00,  0.00
868, 25360, -22.80064, -2.18079,  129.10597, -0.98425,  0.00787,  0.19685,  1.00, -0.98425,  0.00787,  0.18898,  1.00,  0.74029,  0.93706,  1.00,  1.00,  0.74065,  0.93706,  1.00,  1.00,  1.00,  0.49804, 7, 5, 6, 0, 0, 0, 0, 0,  0.50588,  0.48627,  0.00784,  0.00,  0.00,  0.00,  0.00,  0.00
869, 25359, -22.34878, -0.7302,  129.72758, -0.92126,  0.33858,  0.17323,  1.00, -0.92126,  0.35433,  0.17323, -1.00,  0.76021,  0.92845,  1.00,  1.00,  0.72073,  0.92845,  1.00,  1.00,  1.00,  0.49804, 5, 7, 4, 0, 0, 0, 0, 0,  0.52549,  0.40,  0.07451,  0.00,  0.00,  0.00,  0.00,  0.00
870, 25361, -22.68096, -2.18449,  129.70924, -0.98425,  0.00787,  0.18898,  1.00, -0.98425,  0.04724,  0.18898, -1.00,  0.74029,  0.92834,  1.00,  1.00,  0.74065,  0.92834,  1.00,  1.00,  1.00,  0.49804, 7, 5, 6, 0, 0, 0, 0, 0,  0.50588,  0.48627,  0.00784,  0.00,  0.00,  0.00,  0.00,  0.00
871, 25362, -22.36637, -3.63894,  129.70992, -0.94488, -0.27559,  0.16535,  1.00, -0.94488, -0.29134,  0.17323,  1.00,  0.72038,  0.92845,  1.00,  1.00,  0.76056,  0.92845,  1.00,  1.00,  1.00,  0.49804, 5, 7, 6, 0, 0, 0, 0, 0,  0.50196,  0.40,  0.09804,  0.00,  0.00,  0.00,  0.00,  0.00
872, 25360, -22.80064, -2.18079,  129.10597, -0.98425,  0.00787,  0.19685,  1.00, -0.98425,  0.00787,  0.18898,  1.00,  0.74029,  0.93706,  1.00,  1.00,  0.74065,  0.93706,  1.00,  1.00,  1.00,  0.49804, 7, 5, 6, 0, 0, 0, 0, 0,  0.50588,  0.48627,  0.00784,  0.00,  0.00,  0.00,  0.00,  0.00
873, 25363, -22.47474, -3.63629,  129.1377, -0.94488, -0.28346,  0.1811,  1.00, -0.93701, -0.31496,  0.17323,  1.00,  0.72038,  0.93685,  1.00,  1.00,  0.76056,  0.93685,  1.00,  1.00,  1.00,  0.49804, 5, 7, 6, 0, 0, 0, 0, 0,  0.50196,  0.40,  0.09804,  0.00,  0.00,  0.00,  0.00,  0.00
874, 25360, -22.80064, -2.18079,  129.10597, -0.98425,  0.00787,  0.19685,  1.00, -0.98425,  0.00787,  0.18898,  1.00,  0.74029,  0.93706,  1.00,  1.00,  0.74065,  0.93706,  1.00,  1.00,  1.00,  0.49804, 7, 5, 6, 0, 0, 0, 0, 0,  0.50588,  0.48627,  0.00784,  0.00,  0.00,  0.00,  0.00,  0.00
875, 25362, -22.36637, -3.63894,  129.70992, -0.94488, -0.27559,  0.16535,  1.00, -0.94488, -0.29134,  0.17323,  1.00,  0.72038,  0.92845,  1.00,  1.00,  0.76056,  0.92845,  1.00,  1.00,  1.00,  0.49804, 5, 7, 6, 0, 0, 0, 0, 0,  0.50196,  0.40,  0.09804,  0.00,  0.00,  0.00,  0.00,  0.00
876, 25363, -22.47474, -3.63629,  129.1377, -0.94488, -0.28346,  0.1811,  1.00, -0.93701, -0.31496,  0.17323,  1.00,  0.72038,  0.93685,  1.00,  1.00,  0.76056,  0.93685,  1.00,  1.00,  1.00,  0.49804, 5, 7, 6, 0, 0, 0, 0, 0,  0.50196,  0.40,  0.09804,  0.00,  0.00,  0.00,  0.00,  0.00
877, 25362, -22.36637, -3.63894,  129.70992, -0.94488, -0.27559,  0.16535,  1.00, -0.94488, -0.29134,  0.17323,  1.00,  0.72038,  0.92845,  1.00,  1.00,  0.76056,  0.92845,  1.00,  1.00,  1.00,  0.49804, 5, 7, 6, 0, 0, 0, 0, 0,  0.50196,  0.40,  0.09804,  0.00,  0.00,  0.00,  0.00,  0.00
878, 25364, -22.06355, -4.62664,  129.15363, -0.90551, -0.38583,  0.16535,  1.00, -0.90551, -0.38583,  0.16535, -1.00,  0.70803,  0.93683,  1.00,  1.00,  0.7729,  0.93683,  1.00,  1.00,  1.00,  0.49804, 5, 7, 6, 0, 0, 0, 0, 0,  0.55294,  0.24706,  0.20,  0.00,  0.00,  0.00,  0.00,  0.00
879, 25365, -21.9595, -4.6224,  129.73355, -0.90551, -0.38583,  0.15748,  1.00, -0.90551, -0.38583,  0.15748,  1.00,  0.70803,  0.9284,  1.00,  1.00,  0.7729,  0.9284,  1.00,  1.00,  1.00,  0.49804, 5, 7, 6, 0, 0, 0, 0, 0,  0.55294,  0.24706,  0.20,  0.00,  0.00,  0.00,  0.00,  0.00
880, 25364, -22.06355, -4.62664,  129.15363, -0.90551, -0.38583,  0.16535,  1.00, -0.90551, -0.38583,  0.16535, -1.00,  0.70803,  0.93683,  1.00,  1.00,  0.7729,  0.93683,  1.00,  1.00,  1.00,  0.49804, 5, 7, 6, 0, 0, 0, 0, 0,  0.55294,  0.24706,  0.20,  0.00,  0.00,  0.00,  0.00,  0.00
881, 25362, -22.36637, -3.63894,  129.70992, -0.94488, -0.27559,  0.16535,  1.00, -0.94488, -0.29134,  0.17323,  1.00,  0.72038,  0.92845,  1.00,  1.00,  0.76056,  0.92845,  1.00,  1.00,  1.00,  0.49804, 5, 7, 6, 0, 0, 0, 0, 0,  0.50196,  0.40,  0.09804,  0.00,  0.00,  0.00,  0.00,  0.00
882, 25365, -21.9595, -4.6224,  129.73355, -0.90551, -0.38583,  0.15748,  1.00, -0.90551, -0.38583,  0.15748,  1.00,  0.70803,  0.9284,  1.00,  1.00,  0.7729,  0.9284,  1.00,  1.00,  1.00,  0.49804, 5, 7, 6, 0, 0, 0, 0, 0,  0.55294,  0.24706,  0.20,  0.00,  0.00,  0.00,  0.00,  0.00
883, 25366, -21.51756, -5.60586,  129.75694, -0.94488, -0.29134,  0.15748,  1.00, -0.90551, -0.40157,  0.15748,  1.00,  0.6976,  0.92834,  1.00,  1.00,  0.78334,  0.92834,  1.00,  1.00,  1.00,  0.49804, 5, 6, 0, 0, 0, 0, 0, 0,  0.63137,  0.36863,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
884, 25364, -22.06355, -4.62664,  129.15363, -0.90551, -0.38583,  0.16535,  1.00, -0.90551, -0.38583,  0.16535, -1.00,  0.70803,  0.93683,  1.00,  1.00,  0.7729,  0.93683,  1.00,  1.00,  1.00,  0.49804, 5, 7, 6, 0, 0, 0, 0, 0,  0.55294,  0.24706,  0.20,  0.00,  0.00,  0.00,  0.00,  0.00
885, 25367, -21.61731, -5.61698,  129.16931, -0.93701, -0.29921,  0.17323,  1.00, -0.89764, -0.40157,  0.16535,  1.00,  0.69706,  0.93681,  1.00,  1.00,  0.78388,  0.93681,  1.00,  1.00,  1.00,  0.49804, 5, 6, 0, 0, 0, 0, 0, 0,  0.63137,  0.36863,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
886, 25364, -22.06355, -4.62664,  129.15363, -0.90551, -0.38583,  0.16535,  1.00, -0.90551, -0.38583,  0.16535, -1.00,  0.70803,  0.93683,  1.00,  1.00,  0.7729,  0.93683,  1.00,  1.00,  1.00,  0.49804, 5, 7, 6, 0, 0, 0, 0, 0,  0.55294,  0.24706,  0.20,  0.00,  0.00,  0.00,  0.00,  0.00
887, 25366, -21.51756, -5.60586,  129.75694, -0.94488, -0.29134,  0.15748,  1.00, -0.90551, -0.40157,  0.15748,  1.00,  0.6976,  0.92834,  1.00,  1.00,  0.78334,  0.92834,  1.00,  1.00,  1.00,  0.49804, 5, 6, 0, 0, 0, 0, 0, 0,  0.63137,  0.36863,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
888, 25368, -21.51756, -5.60586,  129.75694, -0.94488, -0.29134,  0.15748,  1.00, -0.9685, -0.1811,  0.15748, -1.00,  0.69393,  0.92707,  1.00,  1.00,  0.78701,  0.92707,  1.00,  1.00,  1.00,  0.49804, 5, 6, 0, 0, 0, 0, 0, 0,  0.63137,  0.36863,  0.00,  0.00,  0.00,  0.00,  0.00,  0.00
