VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE7.x, ATTRIBUTE7.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE14.x, ATTRIBUTE14.y, ATTRIBUTE14.z, ATTRIBUTE14.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w, ATTRIBUTE15.x, ATTRIBUTE15.y, ATTRIBUTE15.z, ATTRIBUTE15.w
4532, 1128, -15.50557,  10.80036,  76.73544, -0.53543,  0.84252, -0.07874,  1.00, -0.50394,  0.86614, -0.06299, -1.00,  0.30994,  0.7525,  1.00,  1.00,  0.30994,  0.7525,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4533, 1226, -13.45486,  11.80051,  76.58963, -0.32283,  0.93701, -0.10236,  1.00, -0.24409,  0.9685, -0.07087, -1.00,  0.31512,  0.75252,  1.00,  1.00,  0.31512,  0.75252,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4534, 1224, -13.41012,  11.49794,  74.43684, -0.32283,  0.93701, -0.14961,  1.00, -0.25984,  0.96063, -0.07874, -1.00,  0.3155,  0.76231,  1.00,  1.00,  0.3155,  0.76231,  1.00,  0.29804,  1.00,  0.79608, 4, 3, 2, 0, 0, 0, 0, 0,  0.4549,  0.2902,  0.15686,  0.09804,  0.00,  0.00,  0.00,  0.00
4535, 1227, -11.73194,  12.08214,  76.52802, -0.06299,  0.99213, -0.08661,  1.00, -0.0315,  1.00, -0.07087, -1.00,  0.32026,  0.75255,  1.00,  1.00,  0.32026,  0.75255,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4536, 1226, -13.45486,  11.80051,  76.58963, -0.32283,  0.93701, -0.10236,  1.00, -0.24409,  0.9685, -0.07087, -1.00,  0.31512,  0.75252,  1.00,  1.00,  0.31512,  0.75252,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4537, 1227, -11.73194,  12.08214,  76.52802, -0.06299,  0.99213, -0.08661,  1.00, -0.0315,  1.00, -0.07087, -1.00,  0.32026,  0.75255,  1.00,  1.00,  0.32026,  0.75255,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4538, 1130, -13.46319,  11.76953,  77.0915, -0.31496,  0.95276, -0.00787,  1.00, -0.24409,  0.9685, -0.06299, -1.00,  0.31503,  0.75022,  1.00,  1.00,  0.31503,  0.75022,  0.49804,  0.29804,  1.00,  0.69412, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4539, 1225, -11.64279,  11.84769,  74.45206, -0.09449,  0.98425, -0.12598,  1.00, -0.03937,  0.99213, -0.07874, -1.00,  0.32062,  0.76244,  1.00,  1.00,  0.32062,  0.76244,  1.00,  0.29804,  1.00,  0.79608, 4, 3, 2, 0, 0, 0, 0, 0,  0.45882,  0.2902,  0.15686,  0.09412,  0.00,  0.00,  0.00,  0.00
4540, 1227, -11.73194,  12.08214,  76.52802, -0.06299,  0.99213, -0.08661,  1.00, -0.0315,  1.00, -0.07087, -1.00,  0.32026,  0.75255,  1.00,  1.00,  0.32026,  0.75255,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4541, 1224, -13.41012,  11.49794,  74.43684, -0.32283,  0.93701, -0.14961,  1.00, -0.25984,  0.96063, -0.07874, -1.00,  0.3155,  0.76231,  1.00,  1.00,  0.3155,  0.76231,  1.00,  0.29804,  1.00,  0.79608, 4, 3, 2, 0, 0, 0, 0, 0,  0.4549,  0.2902,  0.15686,  0.09804,  0.00,  0.00,  0.00,  0.00
4542, 1228, -11.75894,  12.0476,  77.02242, -0.03937,  1.00,  0.00787,  1.00, -0.0315,  1.00, -0.06299, -1.00,  0.32018,  0.75022,  1.00,  1.00,  0.32018,  0.75022,  0.49804,  0.29804,  1.00,  0.69412, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4543, 1130, -13.46319,  11.76953,  77.0915, -0.31496,  0.95276, -0.00787,  1.00, -0.24409,  0.9685, -0.06299, -1.00,  0.31503,  0.75022,  1.00,  1.00,  0.31503,  0.75022,  0.49804,  0.29804,  1.00,  0.69412, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4544, 1227, -11.73194,  12.08214,  76.52802, -0.06299,  0.99213, -0.08661,  1.00, -0.0315,  1.00, -0.07087, -1.00,  0.32026,  0.75255,  1.00,  1.00,  0.32026,  0.75255,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4545, 1228, -11.75894,  12.0476,  77.02242, -0.03937,  1.00,  0.00787,  1.00, -0.0315,  1.00, -0.06299, -1.00,  0.32018,  0.75022,  1.00,  1.00,  0.32018,  0.75022,  0.49804,  0.29804,  1.00,  0.69412, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4546, 1227, -11.73194,  12.08214,  76.52802, -0.06299,  0.99213, -0.08661,  1.00, -0.0315,  1.00, -0.07087, -1.00,  0.32026,  0.75255,  1.00,  1.00,  0.32026,  0.75255,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4547, 1229, -10.09734,  11.91362,  76.97353,  0.28346,  0.96063,  0.02362,  1.00,  0.16535,  0.98425, -0.07087,  1.00,  0.32534,  0.75022,  1.00,  1.00,  0.32534,  0.75022,  0.49804,  0.29804,  1.00,  0.69412, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4548, 1230, -10.04334,  11.9792,  76.4989,  0.25197,  0.9685, -0.02362,  1.00,  0.16535,  0.98425, -0.07087,  1.00,  0.32541,  0.75257,  1.00,  1.00,  0.32541,  0.75257,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4549, 1229, -10.09734,  11.91362,  76.97353,  0.28346,  0.96063,  0.02362,  1.00,  0.16535,  0.98425, -0.07087,  1.00,  0.32534,  0.75022,  1.00,  1.00,  0.32534,  0.75022,  0.49804,  0.29804,  1.00,  0.69412, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4550, 1227, -11.73194,  12.08214,  76.52802, -0.06299,  0.99213, -0.08661,  1.00, -0.0315,  1.00, -0.07087, -1.00,  0.32026,  0.75255,  1.00,  1.00,  0.32026,  0.75255,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4551, 1227, -11.73194,  12.08214,  76.52802, -0.06299,  0.99213, -0.08661,  1.00, -0.0315,  1.00, -0.07087, -1.00,  0.32026,  0.75255,  1.00,  1.00,  0.32026,  0.75255,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4552, 1225, -11.64279,  11.84769,  74.45206, -0.09449,  0.98425, -0.12598,  1.00, -0.03937,  0.99213, -0.07874, -1.00,  0.32062,  0.76244,  1.00,  1.00,  0.32062,  0.76244,  1.00,  0.29804,  1.00,  0.79608, 4, 3, 2, 0, 0, 0, 0, 0,  0.45882,  0.2902,  0.15686,  0.09412,  0.00,  0.00,  0.00,  0.00
4553, 1230, -10.04334,  11.9792,  76.4989,  0.25197,  0.9685, -0.02362,  1.00,  0.16535,  0.98425, -0.07087,  1.00,  0.32541,  0.75257,  1.00,  1.00,  0.32541,  0.75257,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4554, 1229, -10.09734,  11.91362,  76.97353,  0.28346,  0.96063,  0.02362,  1.00,  0.16535,  0.98425, -0.07087,  1.00,  0.32534,  0.75022,  1.00,  1.00,  0.32534,  0.75022,  0.49804,  0.29804,  1.00,  0.69412, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4555, 1230, -10.04334,  11.9792,  76.4989,  0.25197,  0.9685, -0.02362,  1.00,  0.16535,  0.98425, -0.07087,  1.00,  0.32541,  0.75257,  1.00,  1.00,  0.32541,  0.75257,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4556, 1231, -8.16366,  10.98835,  76.99102,  0.49606,  0.86614,  0.04724,  1.00,  0.41732,  0.90551, -0.06299,  1.00,  0.33129,  0.75022,  1.00,  1.00,  0.33129,  0.75022,  0.49804,  0.29804,  1.00,  0.69412, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4557, 1232, -9.90202,  11.81152,  74.45902,  0.24409,  0.9685, -0.07874,  1.00,  0.16535,  0.98425, -0.08661,  1.00,  0.32575,  0.76256,  1.00,  1.00,  0.32575,  0.76256,  1.00,  0.29804,  1.00,  0.79608, 4, 3, 2, 0, 0, 0, 0, 0,  0.45882,  0.2902,  0.15686,  0.09412,  0.00,  0.00,  0.00,  0.00
4558, 1230, -10.04334,  11.9792,  76.4989,  0.25197,  0.9685, -0.02362,  1.00,  0.16535,  0.98425, -0.07087,  1.00,  0.32541,  0.75257,  1.00,  1.00,  0.32541,  0.75257,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4559, 1225, -11.64279,  11.84769,  74.45206, -0.09449,  0.98425, -0.12598,  1.00, -0.03937,  0.99213, -0.07874, -1.00,  0.32062,  0.76244,  1.00,  1.00,  0.32062,  0.76244,  1.00,  0.29804,  1.00,  0.79608, 4, 3, 2, 0, 0, 0, 0, 0,  0.45882,  0.2902,  0.15686,  0.09412,  0.00,  0.00,  0.00,  0.00
4560, 1233, -8.08233,  11.05839,  76.5181,  0.50394,  0.86614,  0.01575,  1.00,  0.41732,  0.90551, -0.06299,  1.00,  0.33128,  0.75261,  1.00,  1.00,  0.33128,  0.75261,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4561, 1231, -8.16366,  10.98835,  76.99102,  0.49606,  0.86614,  0.04724,  1.00,  0.41732,  0.90551, -0.06299,  1.00,  0.33129,  0.75022,  1.00,  1.00,  0.33129,  0.75022,  0.49804,  0.29804,  1.00,  0.69412, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4562, 1230, -10.04334,  11.9792,  76.4989,  0.25197,  0.9685, -0.02362,  1.00,  0.16535,  0.98425, -0.07087,  1.00,  0.32541,  0.75257,  1.00,  1.00,  0.32541,  0.75257,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4563, 1230, -10.04334,  11.9792,  76.4989,  0.25197,  0.9685, -0.02362,  1.00,  0.16535,  0.98425, -0.07087,  1.00,  0.32541,  0.75257,  1.00,  1.00,  0.32541,  0.75257,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4564, 1232, -9.90202,  11.81152,  74.45902,  0.24409,  0.9685, -0.07874,  1.00,  0.16535,  0.98425, -0.08661,  1.00,  0.32575,  0.76256,  1.00,  1.00,  0.32575,  0.76256,  1.00,  0.29804,  1.00,  0.79608, 4, 3, 2, 0, 0, 0, 0, 0,  0.45882,  0.2902,  0.15686,  0.09412,  0.00,  0.00,  0.00,  0.00
4565, 1233, -8.08233,  11.05839,  76.5181,  0.50394,  0.86614,  0.01575,  1.00,  0.41732,  0.90551, -0.06299,  1.00,  0.33128,  0.75261,  1.00,  1.00,  0.33128,  0.75261,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4566, 1222, -11.45355,  11.44113,  71.39588, -0.12598,  0.97638, -0.16535,  1.00, -0.0315,  0.99213, -0.10236, -1.00,  0.32191,  0.7743,  1.00,  1.00,  0.32191,  0.7743,  1.00,  0.29804,  1.00,  0.89412, 3, 4, 2, 16, 0, 0, 0, 0,  0.43137,  0.41961,  0.07451,  0.07451,  0.00,  0.00,  0.00,  0.00
4567, 1234, -9.76122,  11.47454,  71.39512,  0.22047,  0.9685, -0.12598,  1.00,  0.15748,  0.98425, -0.10236,  1.00,  0.32688,  0.77433,  1.00,  1.00,  0.32688,  0.77433,  1.00,  0.29804,  1.00,  0.89412, 3, 4, 2, 16, 0, 0, 0, 0,  0.43137,  0.41961,  0.07451,  0.07451,  0.00,  0.00,  0.00,  0.00
4568, 1225, -11.64279,  11.84769,  74.45206, -0.09449,  0.98425, -0.12598,  1.00, -0.03937,  0.99213, -0.07874, -1.00,  0.32062,  0.76244,  1.00,  1.00,  0.32062,  0.76244,  1.00,  0.29804,  1.00,  0.79608, 4, 3, 2, 0, 0, 0, 0, 0,  0.45882,  0.2902,  0.15686,  0.09412,  0.00,  0.00,  0.00,  0.00
4569, 1232, -9.90202,  11.81152,  74.45902,  0.24409,  0.9685, -0.07874,  1.00,  0.16535,  0.98425, -0.08661,  1.00,  0.32575,  0.76256,  1.00,  1.00,  0.32575,  0.76256,  1.00,  0.29804,  1.00,  0.79608, 4, 3, 2, 0, 0, 0, 0, 0,  0.45882,  0.2902,  0.15686,  0.09412,  0.00,  0.00,  0.00,  0.00
4570, 1225, -11.64279,  11.84769,  74.45206, -0.09449,  0.98425, -0.12598,  1.00, -0.03937,  0.99213, -0.07874, -1.00,  0.32062,  0.76244,  1.00,  1.00,  0.32062,  0.76244,  1.00,  0.29804,  1.00,  0.79608, 4, 3, 2, 0, 0, 0, 0, 0,  0.45882,  0.2902,  0.15686,  0.09412,  0.00,  0.00,  0.00,  0.00
4571, 1234, -9.76122,  11.47454,  71.39512,  0.22047,  0.9685, -0.12598,  1.00,  0.15748,  0.98425, -0.10236,  1.00,  0.32688,  0.77433,  1.00,  1.00,  0.32688,  0.77433,  1.00,  0.29804,  1.00,  0.89412, 3, 4, 2, 16, 0, 0, 0, 0,  0.43137,  0.41961,  0.07451,  0.07451,  0.00,  0.00,  0.00,  0.00
4572, 1222, -11.45355,  11.44113,  71.39588, -0.12598,  0.97638, -0.16535,  1.00, -0.0315,  0.99213, -0.10236, -1.00,  0.32191,  0.7743,  1.00,  1.00,  0.32191,  0.7743,  1.00,  0.29804,  1.00,  0.89412, 3, 4, 2, 16, 0, 0, 0, 0,  0.43137,  0.41961,  0.07451,  0.07451,  0.00,  0.00,  0.00,  0.00
4573, 1221, -11.33822,  10.87372,  68.24891, -0.13386,  0.9685, -0.22835,  1.00, -0.03937,  0.99213, -0.11811, -1.00,  0.32394,  0.78384,  1.00,  1.00,  0.32394,  0.78384,  1.00,  0.29804,  1.00,  0.80, 3, 4, 16, 0, 0, 0, 0, 0,  0.48627,  0.2902,  0.22353,  0.00,  0.00,  0.00,  0.00,  0.00
4574, 1234, -9.76122,  11.47454,  71.39512,  0.22047,  0.9685, -0.12598,  1.00,  0.15748,  0.98425, -0.10236,  1.00,  0.32688,  0.77433,  1.00,  1.00,  0.32688,  0.77433,  1.00,  0.29804,  1.00,  0.89412, 3, 4, 2, 16, 0, 0, 0, 0,  0.43137,  0.41961,  0.07451,  0.07451,  0.00,  0.00,  0.00,  0.00
4575, 1235, -7.94624,  10.91216,  74.44108,  0.49606,  0.86614, -0.04724,  1.00,  0.4252,  0.90551, -0.07874,  1.00,  0.33128,  0.76278,  1.00,  1.00,  0.33128,  0.76278,  1.00,  0.29804,  1.00,  0.79608, 4, 3, 2, 0, 0, 0, 0, 0,  0.45882,  0.2902,  0.15686,  0.09412,  0.00,  0.00,  0.00,  0.00
4576, 1233, -8.08233,  11.05839,  76.5181,  0.50394,  0.86614,  0.01575,  1.00,  0.41732,  0.90551, -0.06299,  1.00,  0.33128,  0.75261,  1.00,  1.00,  0.33128,  0.75261,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4577, 1232, -9.90202,  11.81152,  74.45902,  0.24409,  0.9685, -0.07874,  1.00,  0.16535,  0.98425, -0.08661,  1.00,  0.32575,  0.76256,  1.00,  1.00,  0.32575,  0.76256,  1.00,  0.29804,  1.00,  0.79608, 4, 3, 2, 0, 0, 0, 0, 0,  0.45882,  0.2902,  0.15686,  0.09412,  0.00,  0.00,  0.00,  0.00
4578, 1232, -9.90202,  11.81152,  74.45902,  0.24409,  0.9685, -0.07874,  1.00,  0.16535,  0.98425, -0.08661,  1.00,  0.32575,  0.76256,  1.00,  1.00,  0.32575,  0.76256,  1.00,  0.29804,  1.00,  0.79608, 4, 3, 2, 0, 0, 0, 0, 0,  0.45882,  0.2902,  0.15686,  0.09412,  0.00,  0.00,  0.00,  0.00
4579, 1234, -9.76122,  11.47454,  71.39512,  0.22047,  0.9685, -0.12598,  1.00,  0.15748,  0.98425, -0.10236,  1.00,  0.32688,  0.77433,  1.00,  1.00,  0.32688,  0.77433,  1.00,  0.29804,  1.00,  0.89412, 3, 4, 2, 16, 0, 0, 0, 0,  0.43137,  0.41961,  0.07451,  0.07451,  0.00,  0.00,  0.00,  0.00
4580, 1235, -7.94624,  10.91216,  74.44108,  0.49606,  0.86614, -0.04724,  1.00,  0.4252,  0.90551, -0.07874,  1.00,  0.33128,  0.76278,  1.00,  1.00,  0.33128,  0.76278,  1.00,  0.29804,  1.00,  0.79608, 4, 3, 2, 0, 0, 0, 0, 0,  0.45882,  0.2902,  0.15686,  0.09412,  0.00,  0.00,  0.00,  0.00
4581, 1233, -8.08233,  11.05839,  76.5181,  0.50394,  0.86614,  0.01575,  1.00,  0.41732,  0.90551, -0.06299,  1.00,  0.33128,  0.75261,  1.00,  1.00,  0.33128,  0.75261,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4582, 1236, -6.24185,  9.72564,  76.56049,  0.71654,  0.69291,  0.09449,  1.00,  0.61417,  0.7874, -0.06299,  1.00,  0.33716,  0.75265,  1.00,  1.00,  0.33716,  0.75265,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4583, 1231, -8.16366,  10.98835,  76.99102,  0.49606,  0.86614,  0.04724,  1.00,  0.41732,  0.90551, -0.06299,  1.00,  0.33129,  0.75022,  1.00,  1.00,  0.33129,  0.75022,  0.49804,  0.29804,  1.00,  0.69412, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4584, 1237, -6.41885,  9.71851,  77.01635,  0.73228,  0.66929,  0.12598,  1.00,  0.61417,  0.7874, -0.05512,  1.00,  0.33724,  0.75022,  1.00,  1.00,  0.33724,  0.75022,  0.49804,  0.29804,  1.00,  0.69412, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4585, 1231, -8.16366,  10.98835,  76.99102,  0.49606,  0.86614,  0.04724,  1.00,  0.41732,  0.90551, -0.06299,  1.00,  0.33129,  0.75022,  1.00,  1.00,  0.33129,  0.75022,  0.49804,  0.29804,  1.00,  0.69412, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4586, 1236, -6.24185,  9.72564,  76.56049,  0.71654,  0.69291,  0.09449,  1.00,  0.61417,  0.7874, -0.06299,  1.00,  0.33716,  0.75265,  1.00,  1.00,  0.33716,  0.75265,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4587, 1235, -7.94624,  10.91216,  74.44108,  0.49606,  0.86614, -0.04724,  1.00,  0.4252,  0.90551, -0.07874,  1.00,  0.33128,  0.76278,  1.00,  1.00,  0.33128,  0.76278,  1.00,  0.29804,  1.00,  0.79608, 4, 3, 2, 0, 0, 0, 0, 0,  0.45882,  0.2902,  0.15686,  0.09412,  0.00,  0.00,  0.00,  0.00
4588, 1238, -6.11658,  9.59978,  74.41881,  0.62205,  0.77953, -0.02362,  1.00,  0.61417,  0.7874, -0.07087,  1.00,  0.3368,  0.763,  1.00,  1.00,  0.3368,  0.763,  1.00,  0.29804,  1.00,  0.79608, 4, 3, 2, 0, 0, 0, 0, 0,  0.45882,  0.2902,  0.15686,  0.09412,  0.00,  0.00,  0.00,  0.00
4589, 1233, -8.08233,  11.05839,  76.5181,  0.50394,  0.86614,  0.01575,  1.00,  0.41732,  0.90551, -0.06299,  1.00,  0.33128,  0.75261,  1.00,  1.00,  0.33128,  0.75261,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4590, 1236, -6.24185,  9.72564,  76.56049,  0.71654,  0.69291,  0.09449,  1.00,  0.61417,  0.7874, -0.06299,  1.00,  0.33716,  0.75265,  1.00,  1.00,  0.33716,  0.75265,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4591, 1233, -8.08233,  11.05839,  76.5181,  0.50394,  0.86614,  0.01575,  1.00,  0.41732,  0.90551, -0.06299,  1.00,  0.33128,  0.75261,  1.00,  1.00,  0.33128,  0.75261,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4592, 1238, -6.11658,  9.59978,  74.41881,  0.62205,  0.77953, -0.02362,  1.00,  0.61417,  0.7874, -0.07087,  1.00,  0.3368,  0.763,  1.00,  1.00,  0.3368,  0.763,  1.00,  0.29804,  1.00,  0.79608, 4, 3, 2, 0, 0, 0, 0, 0,  0.45882,  0.2902,  0.15686,  0.09412,  0.00,  0.00,  0.00,  0.00
4593, 1236, -6.24185,  9.72564,  76.56049,  0.71654,  0.69291,  0.09449,  1.00,  0.61417,  0.7874, -0.06299,  1.00,  0.33716,  0.75265,  1.00,  1.00,  0.33716,  0.75265,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4594, 1239, -5.93366,  8.6525,  76.56978,  0.88189,  0.46457,  0.09449,  1.00,  0.68504,  0.72441, -0.05512,  1.00,  0.34072,  0.75266,  1.00,  1.00,  0.34072,  0.75266,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4595, 1237, -6.41885,  9.71851,  77.01635,  0.73228,  0.66929,  0.12598,  1.00,  0.61417,  0.7874, -0.05512,  1.00,  0.33724,  0.75022,  1.00,  1.00,  0.33724,  0.75022,  0.49804,  0.29804,  1.00,  0.69412, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4596, 1240, -5.96137,  8.77271,  77.01704,  0.8189,  0.56693,  0.04724,  1.00,  0.68504,  0.72441, -0.05512,  1.00,  0.34077,  0.75022,  1.00,  1.00,  0.34077,  0.75022,  0.49804,  0.29804,  1.00,  0.69412, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4597, 1237, -6.41885,  9.71851,  77.01635,  0.73228,  0.66929,  0.12598,  1.00,  0.61417,  0.7874, -0.05512,  1.00,  0.33724,  0.75022,  1.00,  1.00,  0.33724,  0.75022,  0.49804,  0.29804,  1.00,  0.69412, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4598, 1239, -5.93366,  8.6525,  76.56978,  0.88189,  0.46457,  0.09449,  1.00,  0.68504,  0.72441, -0.05512,  1.00,  0.34072,  0.75266,  1.00,  1.00,  0.34072,  0.75266,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4599, 1240, -5.96137,  8.77271,  77.01704,  0.8189,  0.56693,  0.04724,  1.00,  0.68504,  0.72441, -0.05512,  1.00,  0.34077,  0.75022,  1.00,  1.00,  0.34077,  0.75022,  0.49804,  0.29804,  1.00,  0.69412, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
4600, 1239, -5.93366,  8.6525,  76.56978,  0.88189,  0.46457,  0.09449,  1.00,  0.68504,  0.72441, -0.05512,  1.00,  0.34072,  0.75266,  1.00,  1.00,  0.34072,  0.75266,  1.00,  0.29804,  1.00,  0.7098, 4, 2, 0, 3, 0, 0, 0, 0,  0.45098,  0.20,  0.19216,  0.15686,  0.00,  0.00,  0.00,  0.00
