VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w
1946, 21189, -5.35973,  10.193,  65.12491, -0.43307,  0.69291,  0.5748,  1.00, -0.43307,  0.68504,  0.58268, -1.00,  0.11293,  0.17884,  0.11293,  0.17884,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1947, 21189, -5.35973,  10.193,  65.12491, -0.43307,  0.69291,  0.5748,  1.00, -0.43307,  0.68504,  0.58268, -1.00,  0.11293,  0.17884,  0.11293,  0.17884,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1948, 21178, -2.77715,  11.3678,  65.12538, -0.22835,  0.77953,  0.58268,  1.00, -0.22835,  0.77953,  0.59055, -1.00,  0.15586,  0.19465,  0.15586,  0.19465,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1949, 21177, -4.55856,  8.67003,  67.07595, -0.3622,  0.58268,  0.72441,  1.00, -0.3622,  0.5748,  0.73228, -1.00,  0.12625,  0.13931,  0.12625,  0.13931,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1950, 21189, -5.35973,  10.193,  65.12491, -0.43307,  0.69291,  0.5748,  1.00, -0.43307,  0.68504,  0.58268, -1.00,  0.11293,  0.17884,  0.11293,  0.17884,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1951, 21190, -7.57694,  8.32456,  65.1243, -0.6063,  0.55906,  0.56693,  1.00, -0.6063,  0.55118,  0.5748, -1.00,  0.07607,  0.1537,  0.07607,  0.1537,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1952, 21188, -5.95518,  11.32489,  62.89855, -0.44882,  0.76378,  0.46457,  1.00, -0.47244,  0.75591,  0.44882,  1.00,  0.10303,  0.2158,  0.10303,  0.2158,  1.00,  1.00,  1.00,  0.49804, 5, 4, 0, 0,  0.70196,  0.29804,  0.00,  0.00
1953, 21191, -8.41878,  9.2485,  62.89801, -0.61417,  0.61417,  0.48819,  1.00, -0.64567,  0.59055,  0.48819,  1.00,  0.06208,  0.18786,  0.06208,  0.18786,  1.00,  1.00,  1.00,  0.49804, 5, 4, 6, 0,  0.60784,  0.29804,  0.09412,  0.00
1954, 21188, -5.95518,  11.32489,  62.89855, -0.44882,  0.76378,  0.46457,  1.00, -0.47244,  0.75591,  0.44882,  1.00,  0.10303,  0.2158,  0.10303,  0.2158,  1.00,  1.00,  1.00,  0.49804, 5, 4, 0, 0,  0.70196,  0.29804,  0.00,  0.00
1955, 21190, -7.57694,  8.32456,  65.1243, -0.6063,  0.55906,  0.56693,  1.00, -0.6063,  0.55118,  0.5748, -1.00,  0.07607,  0.1537,  0.07607,  0.1537,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1956, 21190, -7.57694,  8.32456,  65.1243, -0.6063,  0.55906,  0.56693,  1.00, -0.6063,  0.55118,  0.5748, -1.00,  0.07607,  0.1537,  0.07607,  0.1537,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1957, 21186, -9.27786,  5.89009,  65.1237, -0.67717,  0.41732,  0.6063,  1.00, -0.69291,  0.40945,  0.59055,  1.00,  0.0478,  0.12094,  0.0478,  0.12094,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1958, 21191, -8.41878,  9.2485,  62.89801, -0.61417,  0.61417,  0.48819,  1.00, -0.64567,  0.59055,  0.48819,  1.00,  0.06208,  0.18786,  0.06208,  0.18786,  1.00,  1.00,  1.00,  0.49804, 5, 4, 6, 0,  0.60784,  0.29804,  0.09412,  0.00
1959, 21186, -9.27786,  5.89009,  65.1237, -0.67717,  0.41732,  0.6063,  1.00, -0.69291,  0.40945,  0.59055,  1.00,  0.0478,  0.12094,  0.0478,  0.12094,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1960, 21190, -7.57694,  8.32456,  65.1243, -0.6063,  0.55906,  0.56693,  1.00, -0.6063,  0.55118,  0.5748, -1.00,  0.07607,  0.1537,  0.07607,  0.1537,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1961, 21184, -7.8908,  5.01112,  67.07487, -0.62205,  0.33071,  0.70866,  1.00, -0.61417,  0.33071,  0.71654, -1.00,  0.07085,  0.09008,  0.07085,  0.09008,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1962, 21177, -4.55856,  8.67003,  67.07595, -0.3622,  0.58268,  0.72441,  1.00, -0.3622,  0.5748,  0.73228, -1.00,  0.12625,  0.13931,  0.12625,  0.13931,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1963, 21192, -6.44417,  7.08129,  67.0754, -0.51181,  0.47244,  0.71654,  1.00, -0.51181,  0.46457,  0.72441, -1.00,  0.0949,  0.11793,  0.0949,  0.11793,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1964, 21189, -5.35973,  10.193,  65.12491, -0.43307,  0.69291,  0.5748,  1.00, -0.43307,  0.68504,  0.58268, -1.00,  0.11293,  0.17884,  0.11293,  0.17884,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1965, 21190, -7.57694,  8.32456,  65.1243, -0.6063,  0.55906,  0.56693,  1.00, -0.6063,  0.55118,  0.5748, -1.00,  0.07607,  0.1537,  0.07607,  0.1537,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1966, 21189, -5.35973,  10.193,  65.12491, -0.43307,  0.69291,  0.5748,  1.00, -0.43307,  0.68504,  0.58268, -1.00,  0.11293,  0.17884,  0.11293,  0.17884,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1967, 21192, -6.44417,  7.08129,  67.0754, -0.51181,  0.47244,  0.71654,  1.00, -0.51181,  0.46457,  0.72441, -1.00,  0.0949,  0.11793,  0.0949,  0.11793,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1968, 21192, -6.44417,  7.08129,  67.0754, -0.51181,  0.47244,  0.71654,  1.00, -0.51181,  0.46457,  0.72441, -1.00,  0.0949,  0.11793,  0.0949,  0.11793,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1969, 21184, -7.8908,  5.01112,  67.07487, -0.62205,  0.33071,  0.70866,  1.00, -0.61417,  0.33071,  0.71654, -1.00,  0.07085,  0.09008,  0.07085,  0.09008,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1970, 21190, -7.57694,  8.32456,  65.1243, -0.6063,  0.55906,  0.56693,  1.00, -0.6063,  0.55118,  0.5748, -1.00,  0.07607,  0.1537,  0.07607,  0.1537,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1971, 21192, -6.44417,  7.08129,  67.0754, -0.51181,  0.47244,  0.71654,  1.00, -0.51181,  0.46457,  0.72441, -1.00,  0.0949,  0.11793,  0.0949,  0.11793,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1972, 21177, -4.55856,  8.67003,  67.07595, -0.3622,  0.58268,  0.72441,  1.00, -0.3622,  0.5748,  0.73228, -1.00,  0.12625,  0.13931,  0.12625,  0.13931,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1973, 21175, -5.06408,  5.56655,  68.67642, -0.40157,  0.37008,  0.83465,  1.00, -0.3937,  0.3622,  0.84252, -1.00,  0.11784,  0.08192,  0.11784,  0.08192,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1974, 21184, -7.8908,  5.01112,  67.07487, -0.62205,  0.33071,  0.70866,  1.00, -0.61417,  0.33071,  0.71654, -1.00,  0.07085,  0.09008,  0.07085,  0.09008,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1975, 21192, -6.44417,  7.08129,  67.0754, -0.51181,  0.47244,  0.71654,  1.00, -0.51181,  0.46457,  0.72441, -1.00,  0.0949,  0.11793,  0.0949,  0.11793,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1976, 21180, -6.20078,  3.94017,  68.67604, -0.48819,  0.25984,  0.83465,  1.00, -0.48819,  0.27559,  0.82677, -1.00,  0.09895,  0.06004,  0.09895,  0.06004,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1977, 21175, -5.06408,  5.56655,  68.67642, -0.40157,  0.37008,  0.83465,  1.00, -0.3937,  0.3622,  0.84252, -1.00,  0.11784,  0.08192,  0.11784,  0.08192,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1978, 21180, -6.20078,  3.94017,  68.67604, -0.48819,  0.25984,  0.83465,  1.00, -0.48819,  0.27559,  0.82677, -1.00,  0.09895,  0.06004,  0.09895,  0.06004,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1979, 21192, -6.44417,  7.08129,  67.0754, -0.51181,  0.47244,  0.71654,  1.00, -0.51181,  0.46457,  0.72441, -1.00,  0.0949,  0.11793,  0.0949,  0.11793,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1980, 21193,  0.00,  7.86692,  68.6772,  0.00,  0.52756,  0.85039,  1.00,  0.00,  0.49606,  0.86614, -1.00,  0.20162,  0.11288,  0.20162,  0.11288,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1981, 21194,  1.28076,  5.23856,  69.86629,  0.10236,  0.37008,  0.92126,  1.00,  0.10236,  0.35433,  0.92913, -1.00,  0.18074,  0.0659,  0.18074,  0.0659,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1982, 21195,  0.00,  5.42288,  69.86635,  0.00,  0.37008,  0.92913,  1.00,  0.00,  0.33858,  0.94488, -1.00,  0.20162,  0.06838,  0.20162,  0.06838,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1983, 21196,  1.85708,  7.59928,  68.67709,  0.14961,  0.51181,  0.84252,  1.00,  0.14173,  0.50394,  0.85039,  1.00,  0.17116,  0.10928,  0.17116,  0.10928,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1984, 21194,  1.28076,  5.23856,  69.86629,  0.10236,  0.37008,  0.92126,  1.00,  0.10236,  0.35433,  0.92913, -1.00,  0.18074,  0.0659,  0.18074,  0.0659,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1985, 21193,  0.00,  7.86692,  68.6772,  0.00,  0.52756,  0.85039,  1.00,  0.00,  0.49606,  0.86614, -1.00,  0.20162,  0.11288,  0.20162,  0.11288,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1986, 21197,  0.00,  10.00962,  67.07652,  0.00,  0.68504,  0.73228,  1.00,  0.00,  0.64567,  0.76378,  1.00,  0.20162,  0.15734,  0.20162,  0.15734,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1987, 21196,  1.85708,  7.59928,  68.67709,  0.14961,  0.51181,  0.84252,  1.00,  0.14173,  0.50394,  0.85039,  1.00,  0.17116,  0.10928,  0.17116,  0.10928,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1988, 21193,  0.00,  7.86692,  68.6772,  0.00,  0.52756,  0.85039,  1.00,  0.00,  0.49606,  0.86614, -1.00,  0.20162,  0.11288,  0.20162,  0.11288,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1989, 21196,  1.85708,  7.59928,  68.67709,  0.14961,  0.51181,  0.84252,  1.00,  0.14173,  0.50394,  0.85039,  1.00,  0.17116,  0.10928,  0.17116,  0.10928,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1990, 21198,  2.46923,  4.69817,  69.86614,  0.20472,  0.33858,  0.91339,  1.00,  0.20472,  0.34646,  0.91339,  1.00,  0.16098,  0.05863,  0.16098,  0.05863,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1991, 21194,  1.28076,  5.23856,  69.86629,  0.10236,  0.37008,  0.92126,  1.00,  0.10236,  0.35433,  0.92913, -1.00,  0.18074,  0.0659,  0.18074,  0.0659,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1992, 21199,  2.36236,  9.6689,  67.07636,  0.18898,  0.65354,  0.73228,  1.00,  0.18898,  0.65354,  0.74016,  1.00,  0.16276,  0.15275,  0.16276,  0.15275,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1993, 21196,  1.85708,  7.59928,  68.67709,  0.14961,  0.51181,  0.84252,  1.00,  0.14173,  0.50394,  0.85039,  1.00,  0.17116,  0.10928,  0.17116,  0.10928,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1994, 21197,  0.00,  10.00962,  67.07652,  0.00,  0.68504,  0.73228,  1.00,  0.00,  0.64567,  0.76378,  1.00,  0.20162,  0.15734,  0.20162,  0.15734,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1995, 21200,  0.00,  11.76856,  65.12556,  0.00,  0.81102,  0.58268,  1.00,  0.00,  0.7874,  0.61417,  1.00,  0.20162,  0.20004,  0.20162,  0.20004,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1996, 21199,  2.36236,  9.6689,  67.07636,  0.18898,  0.65354,  0.73228,  1.00,  0.18898,  0.65354,  0.74016,  1.00,  0.16276,  0.15275,  0.16276,  0.15275,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1997, 21197,  0.00,  10.00962,  67.07652,  0.00,  0.68504,  0.73228,  1.00,  0.00,  0.64567,  0.76378,  1.00,  0.20162,  0.15734,  0.20162,  0.15734,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1998, 21201,  3.58254,  6.81463,  68.6768,  0.28346,  0.45669,  0.84252,  1.00,  0.28346,  0.44882,  0.85039,  1.00,  0.14247,  0.09872,  0.14247,  0.09872,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
1999, 21198,  2.46923,  4.69817,  69.86614,  0.20472,  0.33858,  0.91339,  1.00,  0.20472,  0.34646,  0.91339,  1.00,  0.16098,  0.05863,  0.16098,  0.05863,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2000, 21196,  1.85708,  7.59928,  68.67709,  0.14961,  0.51181,  0.84252,  1.00,  0.14173,  0.50394,  0.85039,  1.00,  0.17116,  0.10928,  0.17116,  0.10928,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2001, 21199,  2.36236,  9.6689,  67.07636,  0.18898,  0.65354,  0.73228,  1.00,  0.18898,  0.65354,  0.74016,  1.00,  0.16276,  0.15275,  0.16276,  0.15275,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2002, 21201,  3.58254,  6.81463,  68.6768,  0.28346,  0.45669,  0.84252,  1.00,  0.28346,  0.44882,  0.85039,  1.00,  0.14247,  0.09872,  0.14247,  0.09872,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2003, 21196,  1.85708,  7.59928,  68.67709,  0.14961,  0.51181,  0.84252,  1.00,  0.14173,  0.50394,  0.85039,  1.00,  0.17116,  0.10928,  0.17116,  0.10928,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2004, 21201,  3.58254,  6.81463,  68.6768,  0.28346,  0.45669,  0.84252,  1.00,  0.28346,  0.44882,  0.85039,  1.00,  0.14247,  0.09872,  0.14247,  0.09872,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2005, 21202,  3.48974,  3.83858,  69.86594,  0.31496,  0.29921,  0.89764,  1.00,  0.29921,  0.30709,  0.90551,  1.00,  0.14402,  0.04706,  0.14402,  0.04706,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2006, 21198,  2.46923,  4.69817,  69.86614,  0.20472,  0.33858,  0.91339,  1.00,  0.20472,  0.34646,  0.91339,  1.00,  0.16098,  0.05863,  0.16098,  0.05863,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2007, 21203,  2.77715,  11.3678,  65.12538,  0.22835,  0.77953,  0.58268,  1.00,  0.22835,  0.77953,  0.59055,  1.00,  0.15586,  0.19465,  0.15586,  0.19465,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2008, 21199,  2.36236,  9.6689,  67.07636,  0.18898,  0.65354,  0.73228,  1.00,  0.18898,  0.65354,  0.74016,  1.00,  0.16276,  0.15275,  0.16276,  0.15275,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2009, 21200,  0.00,  11.76856,  65.12556,  0.00,  0.81102,  0.58268,  1.00,  0.00,  0.7874,  0.61417,  1.00,  0.20162,  0.20004,  0.20162,  0.20004,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2010, 21204,  0.00,  13.07591,  62.89912,  0.00,  0.91339,  0.40945,  1.00,  0.00,  0.91339,  0.41732,  1.00,  0.20088,  0.23936,  0.20088,  0.23936,  1.00,  1.00,  1.00,  0.49804, 5, 4, 0, 0,  0.70196,  0.29804,  0.00,  0.00
2011, 21203,  2.77715,  11.3678,  65.12538,  0.22835,  0.77953,  0.58268,  1.00,  0.22835,  0.77953,  0.59055,  1.00,  0.15586,  0.19465,  0.15586,  0.19465,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2012, 21200,  0.00,  11.76856,  65.12556,  0.00,  0.81102,  0.58268,  1.00,  0.00,  0.7874,  0.61417,  1.00,  0.20162,  0.20004,  0.20162,  0.20004,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2013, 21205,  4.55856,  8.67003,  67.07595,  0.3622,  0.58268,  0.72441,  1.00,  0.3622,  0.5748,  0.73228,  1.00,  0.12625,  0.13931,  0.12625,  0.13931,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2014, 21201,  3.58254,  6.81463,  68.6768,  0.28346,  0.45669,  0.84252,  1.00,  0.28346,  0.44882,  0.85039,  1.00,  0.14247,  0.09872,  0.14247,  0.09872,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2015, 21199,  2.36236,  9.6689,  67.07636,  0.18898,  0.65354,  0.73228,  1.00,  0.18898,  0.65354,  0.74016,  1.00,  0.16276,  0.15275,  0.16276,  0.15275,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2016, 21203,  2.77715,  11.3678,  65.12538,  0.22835,  0.77953,  0.58268,  1.00,  0.22835,  0.77953,  0.59055,  1.00,  0.15586,  0.19465,  0.15586,  0.19465,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2017, 21205,  4.55856,  8.67003,  67.07595,  0.3622,  0.58268,  0.72441,  1.00,  0.3622,  0.5748,  0.73228,  1.00,  0.12625,  0.13931,  0.12625,  0.13931,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2018, 21199,  2.36236,  9.6689,  67.07636,  0.18898,  0.65354,  0.73228,  1.00,  0.18898,  0.65354,  0.74016,  1.00,  0.16276,  0.15275,  0.16276,  0.15275,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2019, 21206,  5.06408,  5.56655,  68.67642,  0.40157,  0.37008,  0.83465,  1.00,  0.3937,  0.3622,  0.84252,  1.00,  0.11784,  0.08192,  0.11784,  0.08192,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2020, 21202,  3.48974,  3.83858,  69.86594,  0.31496,  0.29921,  0.89764,  1.00,  0.29921,  0.30709,  0.90551,  1.00,  0.14402,  0.04706,  0.14402,  0.04706,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2021, 21201,  3.58254,  6.81463,  68.6768,  0.28346,  0.45669,  0.84252,  1.00,  0.28346,  0.44882,  0.85039,  1.00,  0.14247,  0.09872,  0.14247,  0.09872,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2022, 21205,  4.55856,  8.67003,  67.07595,  0.3622,  0.58268,  0.72441,  1.00,  0.3622,  0.5748,  0.73228,  1.00,  0.12625,  0.13931,  0.12625,  0.13931,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2023, 21206,  5.06408,  5.56655,  68.67642,  0.40157,  0.37008,  0.83465,  1.00,  0.3937,  0.3622,  0.84252,  1.00,  0.11784,  0.08192,  0.11784,  0.08192,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2024, 21201,  3.58254,  6.81463,  68.6768,  0.28346,  0.45669,  0.84252,  1.00,  0.28346,  0.44882,  0.85039,  1.00,  0.14247,  0.09872,  0.14247,  0.09872,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2025, 21206,  5.06408,  5.56655,  68.67642,  0.40157,  0.37008,  0.83465,  1.00,  0.3937,  0.3622,  0.84252,  1.00,  0.11784,  0.08192,  0.11784,  0.08192,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2026, 21207,  4.27412,  2.72002,  69.86491,  0.40157,  0.22835,  0.88976,  1.00,  0.40157,  0.22835,  0.88976,  1.00,  0.13098,  0.03202,  0.13098,  0.03202,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2027, 21202,  3.48974,  3.83858,  69.86594,  0.31496,  0.29921,  0.89764,  1.00,  0.29921,  0.30709,  0.90551,  1.00,  0.14402,  0.04706,  0.14402,  0.04706,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2028, 21208,  3.27482,  13.40642,  60.48964,  0.22835,  0.92126,  0.31496,  1.00,  0.22047,  0.92126,  0.31496,  1.00,  0.14562,  0.26732,  0.14562,  0.26732,  1.00,  1.00,  1.00,  0.49804, 4, 5, 0, 0,  0.70196,  0.29804,  0.00,  0.00
2029, 21204,  0.00,  13.07591,  62.89912,  0.00,  0.91339,  0.40945,  1.00,  0.00,  0.91339,  0.41732,  1.00,  0.20088,  0.23936,  0.20088,  0.23936,  1.00,  1.00,  1.00,  0.49804, 5, 4, 0, 0,  0.70196,  0.29804,  0.00,  0.00
2030, 21209,  0.00,  13.87923,  60.48977,  0.00,  0.94488,  0.31496,  1.00,  0.00,  0.94488,  0.31496, -1.00,  0.19965,  0.27368,  0.19965,  0.27368,  1.00,  1.00,  1.00,  0.49804, 4, 5, 0, 0,  0.70196,  0.29804,  0.00,  0.00
2031, 21210,  6.20078,  3.94017,  68.67604,  0.48819,  0.25984,  0.83465,  1.00,  0.48819,  0.27559,  0.82677,  1.00,  0.09895,  0.06004,  0.09895,  0.06004,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2032, 21207,  4.27412,  2.72002,  69.86491,  0.40157,  0.22835,  0.88976,  1.00,  0.40157,  0.22835,  0.88976,  1.00,  0.13098,  0.03202,  0.13098,  0.03202,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2033, 21206,  5.06408,  5.56655,  68.67642,  0.40157,  0.37008,  0.83465,  1.00,  0.3937,  0.3622,  0.84252,  1.00,  0.11784,  0.08192,  0.11784,  0.08192,  1.00,  1.00,  1.00,  0.49804, 5, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
2034, 21211,  3.08546,  12.63052,  62.89896,  0.25197,  0.87402,  0.40945,  1.00,  0.27559,  0.85827,  0.43307, -1.00,  0.15,  0.23337,  0.15,  0.23337,  1.00,  1.00,  1.00,  0.49804, 5, 4, 0, 0,  0.70196,  0.29804,  0.00,  0.00
2035, 21204,  0.00,  13.07591,  62.89912,  0.00,  0.91339,  0.40945,  1.00,  0.00,  0.91339,  0.41732,  1.00,  0.20088,  0.23936,  0.20088,  0.23936,  1.00,  1.00,  1.00,  0.49804, 5, 4, 0, 0,  0.70196,  0.29804,  0.00,  0.00
2036, 21208,  3.27482,  13.40642,  60.48964,  0.22835,  0.92126,  0.31496,  1.00,  0.22047,  0.92126,  0.31496,  1.00,  0.14562,  0.26732,  0.14562,  0.26732,  1.00,  1.00,  1.00,  0.49804, 4, 5, 0, 0,  0.70196,  0.29804,  0.00,  0.00
2037, 21211,  3.08546,  12.63052,  62.89896,  0.25197,  0.87402,  0.40945,  1.00,  0.27559,  0.85827,  0.43307, -1.00,  0.15,  0.23337,  0.15,  0.23337,  1.00,  1.00,  1.00,  0.49804, 5, 4, 0, 0,  0.70196,  0.29804,  0.00,  0.00
