VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w
8126, 30057,  26.89184,  4.83173,  106.71868,  0.79528, -0.44094, -0.4252,  1.00,  0.97638, -0.18898,  0.10236,  1.00,  0.12246,  0.7522,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64314,  0.35686,  0.00,  0.00
8127, 30059,  26.52811,  3.52201,  107.4494,  0.77953, -0.55906, -0.27559,  1.00,  0.85039, -0.46457,  0.24409,  1.00,  0.1216,  0.74417,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64706,  0.35294,  0.00,  0.00
8128, 30060,  25.86232,  3.09264,  108.30108,  0.62992, -0.73228,  0.25984,  1.00,  0.6378, -0.68504,  0.35433,  1.00,  0.11623,  0.73623,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.62745,  0.37255,  0.00,  0.00
8129, 30058,  26.53464,  3.79638,  107.93051,  0.92126, -0.3622,  0.15748,  1.00,  0.92126, -0.33858,  0.1811,  1.00,  0.11623,  0.74417,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.62745,  0.37255,  0.00,  0.00
8130, 30061,  25.862,  2.83823,  107.80878,  0.55118, -0.83465, -0.03937,  1.00,  0.62992, -0.69291,  0.35433,  1.00,  0.1216,  0.73623,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64706,  0.35294,  0.00,  0.00
8131, 30060,  25.86232,  3.09264,  108.30108,  0.62992, -0.73228,  0.25984,  1.00,  0.6378, -0.68504,  0.35433,  1.00,  0.11623,  0.73623,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.62745,  0.37255,  0.00,  0.00
8132, 30059,  26.52811,  3.52201,  107.4494,  0.77953, -0.55906, -0.27559,  1.00,  0.85039, -0.46457,  0.24409,  1.00,  0.1216,  0.74417,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64706,  0.35294,  0.00,  0.00
8133, 30062,  24.63441,  2.22814,  108.11401,  0.28346, -0.96063, -0.03937,  1.00,  0.29921, -0.85827,  0.41732,  1.00,  0.12246,  0.72461,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64706,  0.35294,  0.00,  0.00
8134, 30060,  25.86232,  3.09264,  108.30108,  0.62992, -0.73228,  0.25984,  1.00,  0.6378, -0.68504,  0.35433,  1.00,  0.11623,  0.73623,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.62745,  0.37255,  0.00,  0.00
8135, 30061,  25.862,  2.83823,  107.80878,  0.55118, -0.83465, -0.03937,  1.00,  0.62992, -0.69291,  0.35433,  1.00,  0.1216,  0.73623,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64706,  0.35294,  0.00,  0.00
8136, 30063,  24.63041,  2.4681,  108.61585,  0.33071, -0.89764,  0.29134,  1.00,  0.29921, -0.85827,  0.41732,  1.00,  0.11595,  0.72461,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.62745,  0.37255,  0.00,  0.00
8137, 30060,  25.86232,  3.09264,  108.30108,  0.62992, -0.73228,  0.25984,  1.00,  0.6378, -0.68504,  0.35433,  1.00,  0.11623,  0.73623,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.62745,  0.37255,  0.00,  0.00
8138, 30062,  24.63441,  2.22814,  108.11401,  0.28346, -0.96063, -0.03937,  1.00,  0.29921, -0.85827,  0.41732,  1.00,  0.12246,  0.72461,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64706,  0.35294,  0.00,  0.00
8139, 30062,  24.63441,  2.22814,  108.11401,  0.28346, -0.96063, -0.03937,  1.00,  0.29921, -0.85827,  0.41732,  1.00,  0.12246,  0.72461,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64706,  0.35294,  0.00,  0.00
8140, 30064,  23.55075,  2.38116,  108.66543,  0.00, -0.95276,  0.29921,  1.00,  0.00, -0.90551,  0.4252,  1.00,  0.11575,  0.71551,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.62745,  0.37255,  0.00,  0.00
8141, 30063,  24.63041,  2.4681,  108.61585,  0.33071, -0.89764,  0.29134,  1.00,  0.29921, -0.85827,  0.41732,  1.00,  0.11595,  0.72461,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.62745,  0.37255,  0.00,  0.00
8142, 30065,  23.55075,  2.14511,  108.16245,  0.00, -1.00, -0.0315,  1.00,  0.00, -0.90551,  0.4252,  1.00,  0.12319,  0.71551,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64706,  0.35294,  0.00,  0.00
8143, 30064,  23.55075,  2.38116,  108.66543,  0.00, -0.95276,  0.29921,  1.00,  0.00, -0.90551,  0.4252,  1.00,  0.11575,  0.71551,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.62745,  0.37255,  0.00,  0.00
8144, 30062,  24.63441,  2.22814,  108.11401,  0.28346, -0.96063, -0.03937,  1.00,  0.29921, -0.85827,  0.41732,  1.00,  0.12246,  0.72461,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64706,  0.35294,  0.00,  0.00
8145, 30065,  23.55075,  2.14511,  108.16245,  0.00, -1.00, -0.0315,  1.00,  0.00, -0.90551,  0.4252,  1.00,  0.12319,  0.71551,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64706,  0.35294,  0.00,  0.00
8146, 30066,  22.46709,  2.22814,  108.11401, -0.28346, -0.96063, -0.03937,  1.00, -0.29921, -0.85827,  0.41732,  1.00,  0.12365,  0.70726,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64706,  0.35294,  0.00,  0.00
8147, 30064,  23.55075,  2.38116,  108.66543,  0.00, -0.95276,  0.29921,  1.00,  0.00, -0.90551,  0.4252,  1.00,  0.11575,  0.71551,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.62745,  0.37255,  0.00,  0.00
8148, 30067,  22.4711,  2.4681,  108.61585, -0.33071, -0.89764,  0.29134,  1.00, -0.29921, -0.85827,  0.41732,  1.00,  0.11575,  0.70726,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.63137,  0.36863,  0.00,  0.00
8149, 30064,  23.55075,  2.38116,  108.66543,  0.00, -0.95276,  0.29921,  1.00,  0.00, -0.90551,  0.4252,  1.00,  0.11575,  0.71551,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.62745,  0.37255,  0.00,  0.00
8150, 30066,  22.46709,  2.22814,  108.11401, -0.28346, -0.96063, -0.03937,  1.00, -0.29921, -0.85827,  0.41732,  1.00,  0.12365,  0.70726,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64706,  0.35294,  0.00,  0.00
8151, 30067,  22.4711,  2.4681,  108.61585, -0.33071, -0.89764,  0.29134,  1.00, -0.29921, -0.85827,  0.41732,  1.00,  0.11575,  0.70726,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.63137,  0.36863,  0.00,  0.00
8152, 30066,  22.46709,  2.22814,  108.11401, -0.28346, -0.96063, -0.03937,  1.00, -0.29921, -0.85827,  0.41732,  1.00,  0.12365,  0.70726,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64706,  0.35294,  0.00,  0.00
8153, 30068,  21.23919,  3.09264,  108.30108, -0.62992, -0.73228,  0.25984,  1.00, -0.6378, -0.68504,  0.35433,  1.00,  0.11621,  0.69768,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.62745,  0.37255,  0.00,  0.00
8154, 30069,  21.2395,  2.83823,  107.80878, -0.55118, -0.83465, -0.03937,  1.00, -0.62992, -0.69291,  0.35433,  1.00,  0.12365,  0.69768,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64706,  0.35294,  0.00,  0.00
8155, 30068,  21.23919,  3.09264,  108.30108, -0.62992, -0.73228,  0.25984,  1.00, -0.6378, -0.68504,  0.35433,  1.00,  0.11621,  0.69768,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.62745,  0.37255,  0.00,  0.00
8156, 30066,  22.46709,  2.22814,  108.11401, -0.28346, -0.96063, -0.03937,  1.00, -0.29921, -0.85827,  0.41732,  1.00,  0.12365,  0.70726,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64706,  0.35294,  0.00,  0.00
8157, 30069,  21.2395,  2.83823,  107.80878, -0.55118, -0.83465, -0.03937,  1.00, -0.62992, -0.69291,  0.35433,  1.00,  0.12365,  0.69768,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64706,  0.35294,  0.00,  0.00
8158, 30070,  20.5734,  3.52201,  107.4494, -0.81102, -0.46457, -0.35433,  1.00, -0.86614, -0.44094,  0.23622,  1.00,  0.12365,  0.69137,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64706,  0.35294,  0.00,  0.00
8159, 30068,  21.23919,  3.09264,  108.30108, -0.62992, -0.73228,  0.25984,  1.00, -0.6378, -0.68504,  0.35433,  1.00,  0.11621,  0.69768,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.62745,  0.37255,  0.00,  0.00
8160, 30071,  20.56687,  3.79638,  107.93051, -0.9685, -0.23622,  0.11811,  1.00, -0.94488, -0.29134,  0.15748,  1.00,  0.1162,  0.69137,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.62745,  0.37255,  0.00,  0.00
8161, 30068,  21.23919,  3.09264,  108.30108, -0.62992, -0.73228,  0.25984,  1.00, -0.6378, -0.68504,  0.35433,  1.00,  0.11621,  0.69768,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.62745,  0.37255,  0.00,  0.00
8162, 30070,  20.5734,  3.52201,  107.4494, -0.81102, -0.46457, -0.35433,  1.00, -0.86614, -0.44094,  0.23622,  1.00,  0.12365,  0.69137,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64706,  0.35294,  0.00,  0.00
8163, 30072,  20.0121,  6.59376,  105.7177, -0.82677, -0.51181, -0.22835,  1.00, -0.98425, -0.14173,  0.07087,  1.00,  0.12365,  0.67274,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64314,  0.35686,  0.00,  0.00
8164, 30071,  20.56687,  3.79638,  107.93051, -0.9685, -0.23622,  0.11811,  1.00, -0.94488, -0.29134,  0.15748,  1.00,  0.1162,  0.69137,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.62745,  0.37255,  0.00,  0.00
8165, 30070,  20.5734,  3.52201,  107.4494, -0.81102, -0.46457, -0.35433,  1.00, -0.86614, -0.44094,  0.23622,  1.00,  0.12365,  0.69137,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64706,  0.35294,  0.00,  0.00
8166, 30073,  20.01052,  6.86738,  106.19935, -0.99213, -0.10236,  0.05512,  1.00, -0.98425, -0.13386,  0.07087, -1.00,  0.11575,  0.67274,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.62745,  0.37255,  0.00,  0.00
8167, 30071,  20.56687,  3.79638,  107.93051, -0.9685, -0.23622,  0.11811,  1.00, -0.94488, -0.29134,  0.15748,  1.00,  0.1162,  0.69137,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.62745,  0.37255,  0.00,  0.00
8168, 30072,  20.0121,  6.59376,  105.7177, -0.82677, -0.51181, -0.22835,  1.00, -0.98425, -0.14173,  0.07087,  1.00,  0.12365,  0.67274,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64314,  0.35686,  0.00,  0.00
8169, 30074,  26.79308,  1.88095,  93.73093,  0.50394, -0.0315,  0.85827,  1.00,  0.9685,  0.20472, -0.11811, -1.00,  0.24062,  0.56052,  1.00,  1.00,  0.89804,  0.80,  1.00,  0.09804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8170, 30075,  26.67467,  3.70602,  95.83643,  0.97638,  0.18898, -0.11811,  1.00,  0.97638,  0.19685, -0.11811, -1.00,  0.22699,  0.56938,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.97255,  0.02745,  0.00,  0.00
8171, 30076,  26.66042,  2.35648,  93.4608,  0.96063,  0.27559,  0.00,  1.00,  0.9685,  0.20472, -0.12598, -1.00,  0.24062,  0.5696,  1.00,  1.00,  0.89804,  0.80,  1.00,  0.09804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8172, 30077,  26.80538,  3.2305,  96.10657,  0.88189, -0.43307,  0.18898,  1.00,  0.97638,  0.18898, -0.11024,  1.00,  0.22694,  0.56052,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.97255,  0.02745,  0.00,  0.00
8173, 30075,  26.67467,  3.70602,  95.83643,  0.97638,  0.18898, -0.11811,  1.00,  0.97638,  0.19685, -0.11811, -1.00,  0.22699,  0.56938,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.97255,  0.02745,  0.00,  0.00
8174, 30074,  26.79308,  1.88095,  93.73093,  0.50394, -0.0315,  0.85827,  1.00,  0.9685,  0.20472, -0.11811, -1.00,  0.24062,  0.56052,  1.00,  1.00,  0.89804,  0.80,  1.00,  0.09804, 2, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8175, 30077,  26.80538,  3.2305,  96.10657,  0.88189, -0.43307,  0.18898,  1.00,  0.97638,  0.18898, -0.11024,  1.00,  0.22694,  0.56052,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.97255,  0.02745,  0.00,  0.00
8176, 30078,  26.84785,  6.7459,  102.393,  0.97638,  0.19685, -0.11024,  1.00,  0.97638,  0.18898, -0.11024, -1.00,  0.20055,  0.56879,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.73725,  0.26275,  0.00,  0.00
8177, 30075,  26.67467,  3.70602,  95.83643,  0.97638,  0.18898, -0.11811,  1.00,  0.97638,  0.19685, -0.11811, -1.00,  0.22699,  0.56938,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.97255,  0.02745,  0.00,  0.00
8178, 30079,  26.96244,  6.21934,  102.69212,  0.87402, -0.46457,  0.12598,  1.00,  0.99213,  0.12598, -0.07874, -1.00,  0.20049,  0.56052,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.73725,  0.26275,  0.00,  0.00
8179, 30078,  26.84785,  6.7459,  102.393,  0.97638,  0.19685, -0.11024,  1.00,  0.97638,  0.18898, -0.11024, -1.00,  0.20055,  0.56879,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.73725,  0.26275,  0.00,  0.00
8180, 30077,  26.80538,  3.2305,  96.10657,  0.88189, -0.43307,  0.18898,  1.00,  0.97638,  0.18898, -0.11024,  1.00,  0.22694,  0.56052,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.97255,  0.02745,  0.00,  0.00
8181, 30079,  26.96244,  6.21934,  102.69212,  0.87402, -0.46457,  0.12598,  1.00,  0.99213,  0.12598, -0.07874, -1.00,  0.20049,  0.56052,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.73725,  0.26275,  0.00,  0.00
8182, 30080,  27.04424,  7.15289,  105.40007,  0.97638,  0.1811, -0.09449,  1.00,  0.99213,  0.11024, -0.06299,  1.00,  0.18921,  0.5696,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64314,  0.35686,  0.00,  0.00
8183, 30078,  26.84785,  6.7459,  102.393,  0.97638,  0.19685, -0.11024,  1.00,  0.97638,  0.18898, -0.11024, -1.00,  0.20055,  0.56879,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.73725,  0.26275,  0.00,  0.00
8184, 30081,  27.0894,  6.59376,  105.7177,  0.82677, -0.54331, -0.14961,  1.00,  1.00,  0.05512, -0.03937,  1.00,  0.18915,  0.56052,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64314,  0.35686,  0.00,  0.00
8185, 30080,  27.04424,  7.15289,  105.40007,  0.97638,  0.1811, -0.09449,  1.00,  0.99213,  0.11024, -0.06299,  1.00,  0.18921,  0.5696,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64314,  0.35686,  0.00,  0.00
8186, 30079,  26.96244,  6.21934,  102.69212,  0.87402, -0.46457,  0.12598,  1.00,  0.99213,  0.12598, -0.07874, -1.00,  0.20049,  0.56052,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.73725,  0.26275,  0.00,  0.00
8187, 30081,  27.0894,  6.59376,  105.7177,  0.82677, -0.54331, -0.14961,  1.00,  1.00,  0.05512, -0.03937,  1.00,  0.18915,  0.56052,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64314,  0.35686,  0.00,  0.00
8188, 30082,  27.09098,  6.86738,  106.19935,  1.00, -0.01575,  0.00787,  1.00,  1.00,  0.06299, -0.03937,  1.00,  0.18694,  0.56052,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.62745,  0.37255,  0.00,  0.00
8189, 30080,  27.04424,  7.15289,  105.40007,  0.97638,  0.1811, -0.09449,  1.00,  0.99213,  0.11024, -0.06299,  1.00,  0.18921,  0.5696,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64314,  0.35686,  0.00,  0.00
8190, 30083,  27.0996,  8.37097,  108.84614,  1.00, -0.00787,  0.00,  1.00,  1.00,  0.05512, -0.03937,  1.00,  0.17479,  0.56052,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.52549,  0.47451,  0.00,  0.00
8191, 30080,  27.04424,  7.15289,  105.40007,  0.97638,  0.1811, -0.09449,  1.00,  0.99213,  0.11024, -0.06299,  1.00,  0.18921,  0.5696,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64314,  0.35686,  0.00,  0.00
8192, 30082,  27.09098,  6.86738,  106.19935,  1.00, -0.01575,  0.00787,  1.00,  1.00,  0.06299, -0.03937,  1.00,  0.18694,  0.56052,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.62745,  0.37255,  0.00,  0.00
8193, 30084,  27.05716,  9.1807,  108.96965,  0.98425,  0.16535, -0.10236,  1.00,  0.98425,  0.14173, -0.08661, -1.00,  0.17282,  0.56909,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.5098,  0.4902,  0.00,  0.00
8194, 30080,  27.04424,  7.15289,  105.40007,  0.97638,  0.1811, -0.09449,  1.00,  0.99213,  0.11024, -0.06299,  1.00,  0.18921,  0.5696,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.64314,  0.35686,  0.00,  0.00
8195, 30083,  27.0996,  8.37097,  108.84614,  1.00, -0.00787,  0.00,  1.00,  1.00,  0.05512, -0.03937,  1.00,  0.17479,  0.56052,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.52549,  0.47451,  0.00,  0.00
8196, 30085,  27.10103,  8.62157,  109.28728,  0.89764, -0.27559,  0.34646,  1.00,  1.00,  0.05512, -0.03937, -1.00,  0.17277,  0.56052,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.5098,  0.4902,  0.00,  0.00
8197, 30084,  27.05716,  9.1807,  108.96965,  0.98425,  0.16535, -0.10236,  1.00,  0.98425,  0.14173, -0.08661, -1.00,  0.17282,  0.56909,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.5098,  0.4902,  0.00,  0.00
8198, 30083,  27.0996,  8.37097,  108.84614,  1.00, -0.00787,  0.00,  1.00,  1.00,  0.05512, -0.03937,  1.00,  0.17479,  0.56052,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.52549,  0.47451,  0.00,  0.00
8199, 30085,  27.10103,  8.62157,  109.28728,  0.89764, -0.27559,  0.34646,  1.00,  1.00,  0.05512, -0.03937, -1.00,  0.17277,  0.56052,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.5098,  0.4902,  0.00,  0.00
8200, 30086,  27.1114,  10.44781,  112.50205,  0.72441, -0.25984,  0.6378,  1.00,  0.99213,  0.09449, -0.02362, -1.00,  0.14591,  0.56234,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 3, 2, 0, 0,  0.61569,  0.38431,  0.00,  0.00
8201, 30084,  27.05716,  9.1807,  108.96965,  0.98425,  0.16535, -0.10236,  1.00,  0.98425,  0.14173, -0.08661, -1.00,  0.17282,  0.56909,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.5098,  0.4902,  0.00,  0.00
8202, 30084,  27.05716,  9.1807,  108.96965,  0.98425,  0.16535, -0.10236,  1.00,  0.98425,  0.14173, -0.08661, -1.00,  0.17282,  0.56909,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 2, 3, 0, 0,  0.5098,  0.4902,  0.00,  0.00
8203, 30086,  27.1114,  10.44781,  112.50205,  0.72441, -0.25984,  0.6378,  1.00,  0.99213,  0.09449, -0.02362, -1.00,  0.14591,  0.56234,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 3, 2, 0, 0,  0.61569,  0.38431,  0.00,  0.00
8204, 30087,  27.0669,  10.72212,  111.68304,  0.98425,  0.14961, -0.07874,  1.00,  0.98425,  0.14961, -0.08661, -1.00,  0.15175,  0.56855,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 3, 2, 0, 0,  0.60,  0.40,  0.00,  0.00
8205, 30088,  26.62164,  12.15262,  113.71091,  0.93701,  0.13386,  0.32283,  1.00,  1.00,  0.05512, -0.04724, -1.00,  0.08864,  0.55688,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 3, 2, 0, 0,  0.69804,  0.30196,  0.00,  0.00
8206, 30089,  26.64923,  11.59351,  113.91457,  1.00, -0.04724,  0.0315,  1.00,  1.00,  0.01575, -0.0315,  1.00,  0.09304,  0.55315,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 3, 2, 0, 0,  0.69412,  0.30588,  0.00,  0.00
8207, 30090,  26.63523,  12.1433,  114.03722,  0.67717,  0.44882, -0.59055,  1.00,  1.00,  0.0315, -0.03937, -1.00,  0.08851,  0.55315,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 3, 2, 0, 0,  0.70588,  0.29412,  0.00,  0.00
8208, 30091,  26.62642,  11.6582,  113.14035,  0.99213,  0.05512, -0.10236,  1.00,  1.00,  0.04724, -0.06299,  1.00,  0.09304,  0.55688,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 3, 2, 0, 0,  0.67059,  0.32941,  0.00,  0.00
8209, 30089,  26.64923,  11.59351,  113.91457,  1.00, -0.04724,  0.0315,  1.00,  1.00,  0.01575, -0.0315,  1.00,  0.09304,  0.55315,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 3, 2, 0, 0,  0.69412,  0.30588,  0.00,  0.00
8210, 30088,  26.62164,  12.15262,  113.71091,  0.93701,  0.13386,  0.32283,  1.00,  1.00,  0.05512, -0.04724, -1.00,  0.08864,  0.55688,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 3, 2, 0, 0,  0.69804,  0.30196,  0.00,  0.00
8211, 30092,  26.55807,  13.03512,  113.89911,  0.74016,  0.37795,  0.55906,  1.00,  0.99213,  0.12598, -0.07874, -1.00,  0.08883,  0.57463,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 3, 2, 0, 0,  0.71765,  0.28235,  0.00,  0.00
8212, 30091,  26.62642,  11.6582,  113.14035,  0.99213,  0.05512, -0.10236,  1.00,  1.00,  0.04724, -0.06299,  1.00,  0.09304,  0.55688,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 3, 2, 0, 0,  0.67059,  0.32941,  0.00,  0.00
8213, 30088,  26.62164,  12.15262,  113.71091,  0.93701,  0.13386,  0.32283,  1.00,  1.00,  0.05512, -0.04724, -1.00,  0.08864,  0.55688,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 3, 2, 0, 0,  0.69804,  0.30196,  0.00,  0.00
8214, 30093,  26.53613,  12.80363,  113.28912,  0.98425,  0.13386, -0.11811,  1.00,  0.98425,  0.14961, -0.11811,  1.00,  0.0929,  0.57463,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 3, 2, 0, 0,  0.69804,  0.30196,  0.00,  0.00
8215, 30091,  26.62642,  11.6582,  113.14035,  0.99213,  0.05512, -0.10236,  1.00,  1.00,  0.04724, -0.06299,  1.00,  0.09304,  0.55688,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 3, 2, 0, 0,  0.67059,  0.32941,  0.00,  0.00
8216, 30092,  26.55807,  13.03512,  113.89911,  0.74016,  0.37795,  0.55906,  1.00,  0.99213,  0.12598, -0.07874, -1.00,  0.08883,  0.57463,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 3, 2, 0, 0,  0.71765,  0.28235,  0.00,  0.00
8217, 30094,  26.13836,  14.44427,  112.6636,  0.53543,  0.77953,  0.32283,  1.00,  0.97638,  0.18898, -0.11811, -1.00,  0.08941,  0.57931,  1.00,  1.00,  1.00,  0.80,  1.00,  0.49804, 3, 2, 0, 0,  0.68627,  0.31373,  0.00,  0.00
