VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE6.x, ATTRIBUTE6.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w
8595, 3421, -1.16452, -9.91458,  10.04774, -0.66142,  0.73228, -0.18898,  1.00, -0.95276,  0.29134, -0.07874, -1.00,  0.69274,  0.28454,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8596, 3419, -1.16452, -9.91458,  10.28837, -0.66142,  0.72441,  0.20472,  1.00, -0.95276,  0.29134,  0.07874, -1.00,  0.68582,  0.28507,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8597, 3420, -1.20, -10.02448,  10.07719, -0.99213,  0.10236, -0.02362,  1.00, -0.95276,  0.29134, -0.07874,  1.00,  0.69274,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8598, 3420, -1.20, -10.02448,  10.07719, -0.99213,  0.10236, -0.02362,  1.00, -0.95276,  0.29134, -0.07874,  1.00,  0.69274,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8599, 3422, -1.20, -10.11535,  9.9198, -0.99213,  0.07874, -0.07087,  1.00, -0.95276,  0.2126, -0.2126,  1.00,  0.69966,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8600, 3421, -1.16452, -9.91458,  10.04774, -0.66142,  0.73228, -0.18898,  1.00, -0.95276,  0.29134, -0.07874, -1.00,  0.69274,  0.28454,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8601, 3423, -1.16452, -10.03489,  9.83935, -0.66142,  0.53543, -0.52756,  1.00, -0.95276,  0.2126, -0.2126, -1.00,  0.69966,  0.28295,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8602, 3421, -1.16452, -9.91458,  10.04774, -0.66142,  0.73228, -0.18898,  1.00, -0.95276,  0.29134, -0.07874, -1.00,  0.69274,  0.28454,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8603, 3422, -1.20, -10.11535,  9.9198, -0.99213,  0.07874, -0.07087,  1.00, -0.95276,  0.2126, -0.2126,  1.00,  0.69966,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8604, 3422, -1.20, -10.11535,  9.9198, -0.99213,  0.07874, -0.07087,  1.00, -0.95276,  0.2126, -0.2126,  1.00,  0.69966,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8605, 3424, -1.20, -10.27273,  9.82893, -0.99213,  0.0315, -0.10236,  1.00, -0.95276,  0.07874, -0.29134, -1.00,  0.70658,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8606, 3423, -1.16452, -10.03489,  9.83935, -0.66142,  0.53543, -0.52756,  1.00, -0.95276,  0.2126, -0.2126, -1.00,  0.69966,  0.28295,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8607, 3425, -1.16452, -10.24328,  9.71904, -0.66142,  0.20472, -0.72441,  1.00, -0.95276,  0.07874, -0.29134,  1.00,  0.70658,  0.28454,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8608, 3423, -1.16452, -10.03489,  9.83935, -0.66142,  0.53543, -0.52756,  1.00, -0.95276,  0.2126, -0.2126, -1.00,  0.69966,  0.28295,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8609, 3424, -1.20, -10.27273,  9.82893, -0.99213,  0.0315, -0.10236,  1.00, -0.95276,  0.07874, -0.29134, -1.00,  0.70658,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8610, 3424, -1.20, -10.27273,  9.82893, -0.99213,  0.0315, -0.10236,  1.00, -0.95276,  0.07874, -0.29134, -1.00,  0.70658,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8611, 3426, -1.20, -10.45446,  9.82893, -0.99213, -0.02362, -0.10236,  1.00, -0.95276, -0.07874, -0.29134,  1.00,  0.7135,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8612, 3425, -1.16452, -10.24328,  9.71904, -0.66142,  0.20472, -0.72441,  1.00, -0.95276,  0.07874, -0.29134,  1.00,  0.70658,  0.28454,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8613, 3427, -1.16452, -10.48391,  9.71904, -0.66142, -0.18898, -0.73228,  1.00, -0.95276, -0.07874, -0.29134,  1.00,  0.7135,  0.28503,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8614, 3425, -1.16452, -10.24328,  9.71904, -0.66142,  0.20472, -0.72441,  1.00, -0.95276,  0.07874, -0.29134,  1.00,  0.70658,  0.28454,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8615, 3426, -1.20, -10.45446,  9.82893, -0.99213, -0.02362, -0.10236,  1.00, -0.95276, -0.07874, -0.29134,  1.00,  0.7135,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8616, 3426, -1.20, -10.45446,  9.82893, -0.99213, -0.02362, -0.10236,  1.00, -0.95276, -0.07874, -0.29134,  1.00,  0.7135,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8617, 3428, -1.20, -10.61185,  9.9198, -0.99213, -0.07087, -0.07874,  1.00, -0.95276, -0.2126, -0.2126,  1.00,  0.72042,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  0.99608,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8618, 3427, -1.16452, -10.48391,  9.71904, -0.66142, -0.18898, -0.73228,  1.00, -0.95276, -0.07874, -0.29134,  1.00,  0.7135,  0.28503,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8619, 3429, -1.16452, -10.6923,  9.83935, -0.66142, -0.52756, -0.53543,  1.00, -0.95276, -0.2126, -0.2126,  1.00,  0.72042,  0.28535,  1.00,  1.00,  0.99608,  0.89804,  0.99608,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8620, 3427, -1.16452, -10.48391,  9.71904, -0.66142, -0.18898, -0.73228,  1.00, -0.95276, -0.07874, -0.29134,  1.00,  0.7135,  0.28503,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8621, 3428, -1.20, -10.61185,  9.9198, -0.99213, -0.07087, -0.07874,  1.00, -0.95276, -0.2126, -0.2126,  1.00,  0.72042,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  0.99608,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8622, 3428, -1.20, -10.61185,  9.9198, -0.99213, -0.07087, -0.07874,  1.00, -0.95276, -0.2126, -0.2126,  1.00,  0.72042,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  0.99608,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8623, 3430, -1.20, -10.70272,  10.07719, -0.99213, -0.10236, -0.0315,  1.00, -0.95276, -0.29134, -0.07874,  1.00,  0.72734,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8624, 3429, -1.16452, -10.6923,  9.83935, -0.66142, -0.52756, -0.53543,  1.00, -0.95276, -0.2126, -0.2126,  1.00,  0.72042,  0.28535,  1.00,  1.00,  0.99608,  0.89804,  0.99608,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8625, 3431, -1.16452, -10.81261,  10.04774, -0.66142, -0.72441, -0.20472,  1.00, -0.95276, -0.29134, -0.07874,  1.00,  0.72734,  0.28535,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8626, 3429, -1.16452, -10.6923,  9.83935, -0.66142, -0.52756, -0.53543,  1.00, -0.95276, -0.2126, -0.2126,  1.00,  0.72042,  0.28535,  1.00,  1.00,  0.99608,  0.89804,  0.99608,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8627, 3430, -1.20, -10.70272,  10.07719, -0.99213, -0.10236, -0.0315,  1.00, -0.95276, -0.29134, -0.07874,  1.00,  0.72734,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8628, 3430, -1.20, -10.70272,  10.07719, -0.99213, -0.10236, -0.0315,  1.00, -0.95276, -0.29134, -0.07874,  1.00,  0.72734,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8629, 3432, -1.20, -10.70272,  10.25892, -0.99213, -0.10236,  0.02362,  1.00, -0.95276, -0.29134,  0.07874,  1.00,  0.73426,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8630, 3431, -1.16452, -10.81261,  10.04774, -0.66142, -0.72441, -0.20472,  1.00, -0.95276, -0.29134, -0.07874,  1.00,  0.72734,  0.28535,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8631, 3433, -1.16452, -10.81261,  10.28837, -0.66142, -0.73228,  0.18898,  1.00, -0.95276, -0.29134,  0.07874, -1.00,  0.73426,  0.28503,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8632, 3431, -1.16452, -10.81261,  10.04774, -0.66142, -0.72441, -0.20472,  1.00, -0.95276, -0.29134, -0.07874,  1.00,  0.72734,  0.28535,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8633, 3432, -1.20, -10.70272,  10.25892, -0.99213, -0.10236,  0.02362,  1.00, -0.95276, -0.29134,  0.07874,  1.00,  0.73426,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8634, 3432, -1.20, -10.70272,  10.25892, -0.99213, -0.10236,  0.02362,  1.00, -0.95276, -0.29134,  0.07874,  1.00,  0.73426,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8635, 3434, -1.20, -10.61185,  10.41631, -0.99213, -0.07874,  0.07087,  1.00, -0.95276, -0.2126,  0.2126,  1.00,  0.74118,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8636, 3433, -1.16452, -10.81261,  10.28837, -0.66142, -0.73228,  0.18898,  1.00, -0.95276, -0.29134,  0.07874, -1.00,  0.73426,  0.28503,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8637, 3435, -1.16452, -10.6923,  10.49676, -0.66142, -0.53543,  0.52756,  1.00, -0.95276, -0.2126,  0.2126, -1.00,  0.74118,  0.28454,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8638, 3433, -1.16452, -10.81261,  10.28837, -0.66142, -0.73228,  0.18898,  1.00, -0.95276, -0.29134,  0.07874, -1.00,  0.73426,  0.28503,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8639, 3434, -1.20, -10.61185,  10.41631, -0.99213, -0.07874,  0.07087,  1.00, -0.95276, -0.2126,  0.2126,  1.00,  0.74118,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8640, 3434, -1.20, -10.61185,  10.41631, -0.99213, -0.07874,  0.07087,  1.00, -0.95276, -0.2126,  0.2126,  1.00,  0.74118,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8641, 3436, -1.20, -10.45446,  10.50717, -0.99213, -0.0315,  0.10236,  1.00, -0.95276, -0.07874,  0.29134,  1.00,  0.7481,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8642, 3435, -1.16452, -10.6923,  10.49676, -0.66142, -0.53543,  0.52756,  1.00, -0.95276, -0.2126,  0.2126, -1.00,  0.74118,  0.28454,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8643, 3437, -1.16452, -10.48391,  10.61707, -0.66142, -0.20472,  0.72441,  1.00, -0.95276, -0.07874,  0.29134, -1.00,  0.7481,  0.28295,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8644, 3435, -1.16452, -10.6923,  10.49676, -0.66142, -0.53543,  0.52756,  1.00, -0.95276, -0.2126,  0.2126, -1.00,  0.74118,  0.28454,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8645, 3436, -1.20, -10.45446,  10.50717, -0.99213, -0.0315,  0.10236,  1.00, -0.95276, -0.07874,  0.29134,  1.00,  0.7481,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8646, 3436, -1.20, -10.45446,  10.50717, -0.99213, -0.0315,  0.10236,  1.00, -0.95276, -0.07874,  0.29134,  1.00,  0.7481,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8647, 3438, -1.20, -10.27273,  10.50717, -0.99213,  0.02362,  0.10236,  1.00, -0.95276,  0.07874,  0.29134,  1.00,  0.75502,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8648, 3437, -1.16452, -10.48391,  10.61707, -0.66142, -0.20472,  0.72441,  1.00, -0.95276, -0.07874,  0.29134, -1.00,  0.7481,  0.28295,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8649, 3439, -1.16452, -10.24328,  10.61707, -0.66142,  0.18898,  0.73228,  1.00, -0.95276,  0.07874,  0.29134, -1.00,  0.75502,  0.28454,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8650, 3437, -1.16452, -10.48391,  10.61707, -0.66142, -0.20472,  0.72441,  1.00, -0.95276, -0.07874,  0.29134, -1.00,  0.7481,  0.28295,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8651, 3438, -1.20, -10.27273,  10.50717, -0.99213,  0.02362,  0.10236,  1.00, -0.95276,  0.07874,  0.29134,  1.00,  0.75502,  0.27794,  1.00,  1.00,  0.74902,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8652, 3440, -1.39212, -4.17781, -0.35901, -0.77165, -0.11024,  0.62992,  1.00, -0.37795,  0.00,  0.92913,  1.00,  0.04418,  0.17305,  1.00,  1.00,  0.49804,  0.89804,  1.00,  0.00, 0, 2, 0, 0,  0.97255,  0.02745,  0.00,  0.00
8653, 3441, -1.39212, -5.88084, -0.35901, -0.74803,  0.00,  0.66142,  1.00, -0.37795,  0.00,  0.92913,  1.00,  0.0735,  0.17305,  1.00,  1.00,  0.49804,  0.89804,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8654, 3442, -1.79997, -3.60424, -0.52606, -1.00, -0.02362,  0.03937,  1.00, -0.37795,  0.00,  0.92913,  1.00,  0.04577,  0.16426,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.96078,  0.03922,  0.00,  0.00
8655, 3443, -1.79997, -5.88084, -0.52606, -0.98425,  0.00,  0.17323,  1.00, -0.37795,  0.00,  0.92913,  1.00,  0.0735,  0.1648,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8656, 3442, -1.79997, -3.60424, -0.52606, -1.00, -0.02362,  0.03937,  1.00, -0.37795,  0.00,  0.92913,  1.00,  0.04577,  0.16426,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.96078,  0.03922,  0.00,  0.00
8657, 3441, -1.39212, -5.88084, -0.35901, -0.74803,  0.00,  0.66142,  1.00, -0.37795,  0.00,  0.92913,  1.00,  0.0735,  0.17305,  1.00,  1.00,  0.49804,  0.89804,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8658, 3441, -1.39212, -5.88084, -0.35901, -0.74803,  0.00,  0.66142,  1.00, -0.37795,  0.00,  0.92913,  1.00,  0.0735,  0.17305,  1.00,  1.00,  0.49804,  0.89804,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8659, 3444, -1.39212, -6.44121, -0.35901, -0.74016,  0.28346,  0.61417,  1.00, -0.37795,  0.00,  0.92913, -1.00,  0.08471,  0.17305,  1.00,  1.00,  0.49804,  0.89804,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8660, 3443, -1.79997, -5.88084, -0.52606, -0.98425,  0.00,  0.17323,  1.00, -0.37795,  0.00,  0.92913,  1.00,  0.0735,  0.1648,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8661, 3445, -1.79997, -6.67849, -0.52606, -1.00,  0.02362,  0.03937,  1.00, -0.37795,  0.00,  0.92913, -1.00,  0.0834,  0.16397,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8662, 3443, -1.79997, -5.88084, -0.52606, -0.98425,  0.00,  0.17323,  1.00, -0.37795,  0.00,  0.92913,  1.00,  0.0735,  0.1648,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8663, 3444, -1.39212, -6.44121, -0.35901, -0.74016,  0.28346,  0.61417,  1.00, -0.37795,  0.00,  0.92913, -1.00,  0.08471,  0.17305,  1.00,  1.00,  0.49804,  0.89804,  1.00,  0.00, 0, 0, 0, 0,  1.00,  0.00,  0.00,  0.00
8664, 3446, -1.20, -4.50538, -3.48842, -0.22835,  0.74016, -0.6378,  1.00, -0.45669,  0.86614, -0.1811,  1.00,  0.18369,  0.17844,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.97255,  0.02745,  0.00,  0.00
8665, 3447, -1.12861, -4.37791, -3.11352, -0.40157,  0.79528, -0.44882,  1.00, -0.50394,  0.74016, -0.44094, -1.00,  0.17808,  0.17786,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.97255,  0.02745,  0.00,  0.00
8666, 3448, -1.79997, -4.81248, -3.48677, -0.76378,  0.50394, -0.40945,  1.00, -0.45669,  0.86614, -0.1811,  1.00,  0.18304,  0.18654,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.97647,  0.02353,  0.00,  0.00
8667, 3449, -1.79997, -4.69047, -2.85924, -0.99213,  0.08661, -0.04724,  1.00, -0.50394,  0.74016, -0.44094,  1.00,  0.17808,  0.1873,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.97647,  0.02353,  0.00,  0.00
8668, 3448, -1.79997, -4.81248, -3.48677, -0.76378,  0.50394, -0.40945,  1.00, -0.45669,  0.86614, -0.1811,  1.00,  0.18304,  0.18654,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.97647,  0.02353,  0.00,  0.00
8669, 3447, -1.12861, -4.37791, -3.11352, -0.40157,  0.79528, -0.44882,  1.00, -0.50394,  0.74016, -0.44094, -1.00,  0.17808,  0.17786,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.97255,  0.02745,  0.00,  0.00
8670, 3447, -1.12861, -4.37791, -3.11352, -0.40157,  0.79528, -0.44882,  1.00, -0.50394,  0.74016, -0.44094, -1.00,  0.17808,  0.17786,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.97255,  0.02745,  0.00,  0.00
8671, 3450, -1.12861, -4.08007, -2.85259, -0.40157,  0.40157, -0.82677,  1.00, -0.49606,  0.37795, -0.77953,  1.00,  0.17459,  0.1774,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.96863,  0.03137,  0.00,  0.00
8672, 3449, -1.79997, -4.69047, -2.85924, -0.99213,  0.08661, -0.04724,  1.00, -0.50394,  0.74016, -0.44094,  1.00,  0.17808,  0.1873,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.97647,  0.02353,  0.00,  0.00
8673, 3451, -1.79997, -4.29658, -2.54415, -0.99213,  0.05512, -0.11024,  1.00, -0.49606,  0.37795, -0.77953,  1.00,  0.17459,  0.1885,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.97255,  0.02745,  0.00,  0.00
8674, 3449, -1.79997, -4.69047, -2.85924, -0.99213,  0.08661, -0.04724,  1.00, -0.50394,  0.74016, -0.44094,  1.00,  0.17808,  0.1873,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.97647,  0.02353,  0.00,  0.00
8675, 3450, -1.12861, -4.08007, -2.85259, -0.40157,  0.40157, -0.82677,  1.00, -0.49606,  0.37795, -0.77953,  1.00,  0.17459,  0.1774,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.96863,  0.03137,  0.00,  0.00
8676, 3450, -1.12861, -4.08007, -2.85259, -0.40157,  0.40157, -0.82677,  1.00, -0.49606,  0.37795, -0.77953,  1.00,  0.17459,  0.1774,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.96863,  0.03137,  0.00,  0.00
8677, 3452, -1.12861, -3.69166, -2.77554, -0.38583, -0.04724, -0.92126,  1.00, -0.48031, -0.03937, -0.88189,  1.00,  0.17035,  0.17746,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.96078,  0.03922,  0.00,  0.00
8678, 3451, -1.79997, -4.29658, -2.54415, -0.99213,  0.05512, -0.11024,  1.00, -0.49606,  0.37795, -0.77953,  1.00,  0.17459,  0.1885,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.97255,  0.02745,  0.00,  0.00
8679, 3453, -1.79997, -3.72261, -2.41006, -0.97638,  0.00, -0.22835,  1.00, -0.48031, -0.03937, -0.88189, -1.00,  0.17035,  0.18739,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.96471,  0.03529,  0.00,  0.00
8680, 3451, -1.79997, -4.29658, -2.54415, -0.99213,  0.05512, -0.11024,  1.00, -0.49606,  0.37795, -0.77953,  1.00,  0.17459,  0.1885,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.97255,  0.02745,  0.00,  0.00
8681, 3452, -1.12861, -3.69166, -2.77554, -0.38583, -0.04724, -0.92126,  1.00, -0.48031, -0.03937, -0.88189,  1.00,  0.17035,  0.17746,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.96078,  0.03922,  0.00,  0.00
8682, 3452, -1.12861, -3.69166, -2.77554, -0.38583, -0.04724, -0.92126,  1.00, -0.48031, -0.03937, -0.88189,  1.00,  0.17035,  0.17746,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.96078,  0.03922,  0.00,  0.00
8683, 3454, -1.12861, -3.31677, -2.90301, -0.37008, -0.51969, -0.77165,  1.00, -0.48031, -0.49606, -0.72441, -1.00,  0.1663,  0.17802,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.95686,  0.04314,  0.00,  0.00
8684, 3453, -1.79997, -3.72261, -2.41006, -0.97638,  0.00, -0.22835,  1.00, -0.48031, -0.03937, -0.88189, -1.00,  0.17035,  0.18739,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.96471,  0.03529,  0.00,  0.00
8685, 3455, -1.79997, -3.14207, -2.58356, -0.99213, -0.06299, -0.11024,  1.00, -0.48031, -0.49606, -0.72441,  1.00,  0.1663,  0.18877,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.95686,  0.04314,  0.00,  0.00
8686, 3453, -1.79997, -3.72261, -2.41006, -0.97638,  0.00, -0.22835,  1.00, -0.48031, -0.03937, -0.88189, -1.00,  0.17035,  0.18739,  1.00,  1.00,  1.00,  0.89804,  1.00,  0.49804, 0, 2, 0, 0,  0.96471,  0.03529,  0.00,  0.00
